c2,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
2.084745763,0.15102093,4.264104295,2.194492361,2.778082393,1.626815352,3.683826531,3.739155297,0.878725716,0.851474857,0.111221293,33.5855693,32.23736957,5.368264581,6.593957537,0.964805848,0.560940837,0.193921929,4.623239142,1.085937025,0.090145896,6.23E-08,7.14E-08,0.100178986,0.488191329,0.144314731,0.107163994,5.76E-08,6.73E-08,0.070004807,0.34484649,0.311189482,0.517275935,-2366.74081,0.679074235
2.084745763,0.105140592,4.909732397,2.181697981,1.916682434,2.093555121,3.736504133,3.935582688,0.917608721,0.872516217,0.094849717,18.48048306,49.24042852,6.020184101,7.58570784,0.482835799,0.713686161,0.109583116,2.871256346,5.166162515,0.220458002,6.96E-08,7.61E-08,0.11271764,0.315329563,0.152275902,0.115787944,9.50E-08,6.06E-08,0.083430648,0.185556148,0.397080542,0.348774769,-2356.356145,2.859840128
2.13559322,0.109374477,4.962959744,3.923971019,2.915288466,4.235679579,3.508473895,5.041576261,1.424405155,0.883718677,0.113803275,90.76600896,53.38467069,5.083485818,5.180670267,0.297212232,0.316722428,0.028945587,5.153361084,0.820740455,0.234445325,8.19E-08,6.20E-08,0.132587815,0.251452436,0.192974556,0.120610398,1.06E-07,8.94E-08,0.067929131,0.325310673,0.481823976,0.400641622,-2345.819635,0.501878044
2.13559322,0.151460749,5.507115476,2.568587752,2.144362767,3.31241728,3.947962427,4.044475106,23.81722863,0.850647705,0.074224232,40.12486066,54.66499565,1.618622449,2.133303506,0.139442156,0.85832047,0.026995922,2.044049997,1.82876919,0.120852646,1.42E-07,1.06E-07,0.135151291,0.339205265,0.168267062,0.140873732,1.10E-07,1.02E-07,0.095649544,0.284906159,0.440266489,0.389738183,-2374.095394,1.31615397
2.13559322,0.088746327,4.884057567,3.184661829,3.999337365,3.712449884,4.366132961,4.478226796,1.677982802,0.914779157,0.077049291,49.59961641,106.0675468,2.639126749,4.229911425,0.187459761,0.406076291,0.047076137,1.392780728,2.001255182,0.180926459,1.19E-07,7.13E-08,0.214747213,0.254567377,0.173612215,0.105201826,5.96E-08,1.04E-07,0.070944555,0.341149347,0.427457384,0.418394806,-2365.941096,3.150424215
2.13559322,0.077793193,4.915036469,2.762366797,2.923031212,2.64992996,4.037140632,4.253773021,4.543093894,0.875998518,0.084206072,50.64553832,102.0221365,2.514615169,3.009389711,0.68235395,0.462098537,0.075519163,1.986265293,0.772075003,0.08542938,6.09E-08,6.40E-08,0.189243587,0.449813668,0.142434041,0.095792764,7.69E-08,7.92E-08,0.037286279,0.352472025,0.514781517,0.302108151,-2351.680943,0.774323764
2.13559322,0.064825181,5.159941725,3.618366721,3.382750787,3.94423043,4.342940992,4.431308267,1.301704834,0.911666533,0.046873413,52.27697618,119.9068572,6.455480904,6.369758168,0.305312818,0.673228634,0.14675108,8.777094883,3.074788552,0.206995193,1.12E-07,4.29E-08,0.194019979,0.226181184,0.127231608,0.138536033,5.48E-08,1.01E-07,0.107035692,0.4440711,0.399638843,0.395740749,-2378.708629,2.182465132
2.13559322,0.093346158,5.854867051,2.982333515,2.615098633,3.318477248,4.309815413,4.100462424,0.857294472,0.878553345,0.121647058,52.35838838,18.63853556,7.915067402,6.803605795,0.327704919,0.363097803,0.012612945,6.54215855,16.76273796,0.199920987,8.65E-08,7.95E-08,0.200175095,0.360961315,0.089361312,0.109028908,8.86E-08,8.93E-08,0.04055204,0.525599268,0.400968015,0.468277177,-2360.350097,6.201845327
2.13559322,0.094350815,4.342438634,2.303146387,2.744072079,2.30989826,3.472359874,4.422114057,1.849903577,0.840487701,0.1218118,55.46042191,29.86108624,3.726329348,3.963489528,0.889949942,0.394304634,0.061925432,3.77436214,3.310427363,0.255168671,9.21E-08,8.65E-08,0.107930423,0.282763835,0.145575724,0.152369644,9.73E-08,6.30E-08,0.056191365,0.289243057,0.503725263,0.330999858,-2357.374703,2.181743355
2.13559322,0.098285858,5.513627986,3.253963386,2.919176762,3.68613726,3.759736584,4.681063123,0.757190364,0.86980771,0.1071254,32.30287659,11.11657631,9.459388867,6.810281612,0.141536506,0.512906389,0.084845819,40.76409435,4.25767088,0.168110315,7.86E-08,6.51E-08,0.124080788,0.353379211,0.184307643,0.083939099,6.51E-08,8.64E-08,0.086182649,0.35059226,0.579101084,0.356440547,-2363.333013,0.608427282
2.13559322,0.102107315,5.277450591,1.89563208,2.591758039,2.531940694,3.759511629,3.487919081,0.924448563,0.825976339,0.050707289,67.56001636,38.34009138,7.257740554,8.693920447,0.086202387,0.916731594,0.270706097,1.65930789,26.08397951,0.18910293,6.98E-08,8.61E-08,0.140298251,0.305606483,0.20737454,0.10398259,7.08E-08,1.04E-07,0.053634875,0.293668251,0.64989861,0.413634442,-2427.719195,0.700952702
2.13559322,0.150257586,5.860525519,3.739045367,3.559760311,4.245107448,4.132690225,5.230326263,1.268618863,0.914645941,0.11326668,212.4441993,360.1704585,3.784501572,5.615121544,0.068439926,0.520578451,0.220195751,11.55949903,1.473516683,0.098154726,9.07E-08,9.23E-08,0.205007281,0.273853612,0.190073613,0.158227665,1.08E-07,1.04E-07,0.074682707,0.678311164,0.616363181,0.398861712,-2404.119773,2.109957114
2.13559322,0.095767597,4.929766941,3.560137739,3.017085713,4.241678977,4.171788255,4.441404969,1.52541487,0.914726155,0.038755425,22.26772874,80.51346588,5.200615059,6.305878702,0.225668046,0.824296843,0.356135845,6.708402621,14.50627056,0.218951063,8.22E-08,5.14E-08,0.163561921,0.269469761,0.148990127,0.136454688,5.99E-08,8.41E-08,0.062572163,0.351862369,0.42781357,0.366861912,-2361.902519,1.158287738
2.13559322,0.11734545,4.845221893,2.459970451,2.354420402,2.193180749,3.876310978,3.257805423,0.93255745,0.888743219,0.082428206,30.50553651,32.31803447,5.529861369,6.672233297,1.096522815,0.580392246,0.49608616,3.346798526,20.07637161,0.095014109,5.66E-08,5.17E-08,0.105154368,0.455622736,0.135325255,0.124713011,6.77E-08,7.69E-08,0.084170267,0.297775951,0.498977595,0.366441897,-2351.563528,0.926650759
2.13559322,0.0737543,4.199824107,3.780894969,2.087322582,3.790698122,3.476926189,5.058259051,1.007985009,0.884134338,0.076981515,25.10869835,36.11356249,5.274792027,8.218039159,0.32684147,0.590044897,0.136988043,3.209273869,10.60524064,0.221132832,8.80E-08,5.22E-08,0.081035574,0.425302476,0.138039151,0.072125472,8.86E-08,9.58E-08,0.06236417,0.289494729,0.347505009,0.296672284,-2474.210147,8.794765551
2.13559322,0.086077574,4.211932636,3.803357349,1.545988105,3.643890874,2.76019853,4.568377254,0.641798769,0.864450474,0.059460958,4.676066435,60.16509957,3.601960215,10.8067667,0.300939349,1.006320494,0.341236571,3.192176309,10.7058984,0.081354556,9.06E-08,9.13E-08,0.210569146,0.34990296,0.143721643,0.12263081,5.28E-08,1.06E-07,0.091820545,0.284314229,0.55918397,0.331138961,-2359.842457,0.602194267
2.13559322,0.091878342,3.316851878,4.027477564,0.704645491,3.38783603,2.39747096,5.142189922,1.248155269,0.807392943,0.082118093,52.82206924,76.10197114,7.50031311,7.735264084,0.285545827,0.66724537,0.070207101,1.846256378,0.485467915,0.117389988,4.90E-08,7.95E-08,0.081144594,0.435405233,0.163623214,0.112909375,6.74E-08,6.92E-08,0.08952733,0.24289372,0.521608483,0.514768633,-2363.693911,2.69514393
2.13559322,0.146366691,4.467028239,4.700315096,2.327676099,3.559608716,4.452420997,5.193528604,0.508029857,0.917213394,0.095787041,353.0874804,25.00937044,15.52534338,4.129139093,0.481137933,0.880964592,0.921810924,0.40767223,1.719144752,0.179579403,5.72E-08,6.71E-08,0.181321354,0.28846948,0.131799021,0.166086066,4.02E-08,1.39E-07,0.052744372,0.347510154,0.791376394,0.515103344,-2580.1718,15.23491525
2.13559322,0.158464378,3.897558584,2.483245036,2.43671719,1.462430337,4.061259161,4.770088014,1.517838796,0.904158207,0.111043339,10.6304496,30.65807056,2.315976137,4.377901388,2.361588357,0.586388544,0.185628056,4.962297607,13.69369417,0.18883926,7.06E-08,7.57E-08,0.141340229,0.33293401,0.120912476,0.159423965,6.74E-08,6.33E-08,0.056549782,0.303774064,0.414628857,0.409060418,-2378.509869,0.293809619
2.13559322,0.12206272,4.120227189,3.09573593,2.447045728,2.715805597,4.058009793,3.868661762,3.960602494,0.882633293,0.074688776,158.7018506,93.19494185,3.077369218,2.982850846,0.414235268,0.635185717,0.427100294,15.51675145,1.875376097,0.177015171,7.22E-08,6.46E-08,0.118291195,0.382223661,0.143403231,0.121592152,5.65E-08,1.04E-07,0.057474293,0.277504281,0.503189989,0.32949076,-2344.470817,1.468744169
2.13559322,0.09238459,4.123496383,3.748140897,2.546103274,3.460796868,3.288407068,5.546712483,0.494035159,0.851033454,0.114788023,152.9080001,46.35680246,13.59213078,11.01227229,0.088558433,0.650262508,0.188683141,2.650531444,8.067508253,0.155347721,9.83E-08,5.17E-08,0.187717353,0.281367238,0.186367589,0.135248755,3.89E-08,1.07E-07,0.053951048,0.675802649,0.463664198,0.410816086,-2639.011901,13.47556587
2.13559322,0.086802384,4.234971995,2.990206559,1.970338304,3.397119509,3.229888544,4.281407405,1.152324227,0.878048908,0.11138847,74.45711816,81.32615587,5.781808582,6.539069262,1.312127072,0.465187323,0.026325483,2.325642773,1.315229674,0.073520618,1.00E-07,1.01E-07,0.161142912,0.41673012,0.123684354,0.139705322,5.92E-08,9.30E-08,0.08521632,0.303491677,0.437438432,0.40306711,-2348.415123,1.421339894
2.13559322,0.125444911,3.600006471,3.433356986,1.890272954,2.970573152,3.449518833,4.855635952,1.687505882,0.863309163,0.075982459,60.01562526,50.24452378,4.638757529,4.507514027,0.200466999,0.850151826,0.208938982,13.77627717,7.233008497,0.146753905,6.73E-08,4.51E-08,0.123512689,0.426493925,0.134536945,0.117586701,8.57E-08,9.53E-08,0.051115541,0.282385682,0.348694686,0.321838149,-2364.83182,0.965828489
2.13559322,0.124294661,4.769815091,2.133722363,2.327045,1.405317058,3.904200687,3.697873012,6.947538104,0.833459318,0.122288503,396.338646,85.19161311,3.689488905,2.717642461,0.781320596,0.463463866,0.051109022,1.632040367,0.929452577,0.10167774,1.01E-07,5.83E-08,0.139946759,0.424701968,0.133478848,0.133413588,4.29E-08,6.55E-08,0.066780829,0.206336887,0.610780775,0.383358341,-2342.62616,0.608429543
2.13559322,0.086886035,3.950088934,2.993826835,2.283274569,2.941822829,3.644888407,4.269176231,0.635440475,0.913833567,0.049824786,8.029261709,30.13760928,6.946737731,8.663699299,1.554462792,0.864193182,0.219432316,16.45848443,1.611483143,0.13741298,7.42E-08,4.15E-08,0.155607867,0.388501313,0.134499839,0.097291721,7.55E-08,7.25E-08,0.086686017,0.411358724,0.500775277,0.366791109,-2367.86293,0.426762234
2.13559322,0.105059171,4.429684214,1.923296587,2.891531004,2.268225137,3.857135989,4.507508624,4.73080304,0.886703947,0.037079092,18.25937963,33.12125339,2.417447789,2.011729508,0.883944948,1.428806993,0.065085792,3.796663228,0.914681655,0.172935967,1.12E-07,6.12E-08,0.230952049,0.277103148,0.135116406,0.129016087,8.49E-08,7.16E-08,0.054876014,0.255812977,0.383642827,0.325200296,-2370.817142,0.287460808
2.13559322,0.10052995,4.4701112,2.225986217,2.546182426,2.489408459,3.574502304,3.919464638,3.976033651,0.869507444,0.066927294,78.54586078,82.94429894,3.068758819,2.797771102,1.359710581,0.697205066,0.1348641,1.627053496,2.833434426,0.135752727,8.99E-08,7.42E-08,0.101783723,0.428305791,0.131127375,0.139991644,6.07E-08,7.39E-08,0.063038442,0.367646613,0.494423632,0.39816644,-2335.450791,1.149109047
2.13559322,0.101060279,4.799783192,3.321358619,1.925233319,2.82365866,3.690240062,3.988421944,1.406515951,0.864522331,0.150986345,27.62952399,45.18938218,2.616938474,3.784923786,0.419476636,0.42133209,0.089422604,5.608156974,1.418322428,0.115489053,9.51E-08,8.69E-08,0.155139025,0.367476951,0.154460367,0.109529098,3.57E-08,7.10E-08,0.097905218,0.31498231,0.564166952,0.514136172,-2349.29199,0.539400224
2.13559322,0.102584637,4.164864544,3.970766621,2.340348257,3.985188583,3.113189288,5.147384769,3.601659346,0.887298423,0.092198375,58.22731313,132.8576483,2.197099935,3.252784781,0.158616043,0.436612799,0.139016978,3.722622504,1.793384588,0.194680225,5.86E-08,5.86E-08,0.149992567,0.33544303,0.153427775,0.103460078,6.51E-08,9.43E-08,0.062996048,0.405926141,0.434046373,0.312436956,-2339.400917,2.009114713
2.13559322,0.098176717,5.476119982,2.067325425,2.330934892,2.090498374,3.944618417,3.232805355,3.828445514,0.863306675,0.113522627,55.17350592,83.09439688,2.371696404,3.093914874,0.566752849,0.593418522,0.102386561,3.401074679,0.513239279,0.221738401,7.15E-08,3.57E-08,0.071792351,0.359820037,0.149897782,0.110208248,5.61E-08,1.06E-07,0.086542912,0.203844132,0.595314381,0.214639645,-2363.296457,2.513584105
2.13559322,0.239156716,6.377136105,4.115921148,2.711906321,2.727337935,5.060274998,3.218782685,2.142678082,0.942245129,0.070408188,641.5151023,222.4315495,4.304341465,4.923237873,0.299125986,1.441728978,0.19212883,9.927384423,6.442338286,0.152631571,9.38E-08,6.38E-08,0.173237131,0.305473274,0.180734488,0.117969002,3.48E-08,7.47E-08,0.069954267,0.509826474,0.354148621,0.366690697,-2454.051185,15.00345946
2.13559322,0.210492927,4.530451631,4.637704244,1.247004401,4.151158045,4.240289305,4.168611155,0.920741187,0.859102825,0.0705319,84.1452338,41.07835166,4.208525249,3.807307878,0.388285891,0.89287846,0.339653469,1.754390966,3.883853452,0.171996037,5.41E-08,5.15E-08,0.114604284,0.326344688,0.164303866,0.144442155,4.88E-08,1.04E-07,0.078308712,0.512620759,0.470746938,0.306365325,-2479.091879,0.684622107
2.13559322,0.10888263,5.624723504,2.45808085,3.210698611,2.824593154,4.177895661,3.735255577,0.806942876,0.895414333,0.12626136,8.115295747,100.5546608,3.446584292,9.368580549,0.713061628,0.399185289,0.04825884,3.388554058,2.714087517,0.145407842,1.06E-07,6.46E-08,0.180910747,0.378504194,0.111343872,0.116259918,5.06E-08,6.51E-08,0.067573139,0.325514124,0.390557366,0.38792455,-2338.260748,1.56460499
2.13559322,0.127403584,4.751077052,2.745687417,1.886070301,1.98344509,3.765723502,3.613372828,0.945756047,0.86263731,0.090619756,17.2674813,25.81699559,3.991913335,5.391358857,0.264922865,0.651714401,0.295175266,0.468844695,0.34152875,0.099391314,4.27E-08,6.88E-08,0.141860939,0.423861258,0.129819523,0.128847656,4.76E-08,6.73E-08,0.076219084,0.240295212,0.289204372,0.391332394,-2392.431333,14.02641201
2.13559322,0.108548148,3.682526472,4.904974692,2.723666933,3.722931667,3.360939879,5.751872317,0.641374886,0.8712689,0.120531618,49.0969172,22.14937054,5.792402954,2.409429549,0.481275034,0.340149751,0.042120743,0.571172829,7.994089718,0.186238853,7.11E-08,8.31E-08,0.163456413,0.33782539,0.13648557,0.126389655,7.09E-08,7.60E-08,0.049603819,0.592422649,0.631324928,0.354946772,-2429.31155,5.285173506
2.13559322,0.154741503,4.112240899,3.653408232,0.935179211,2.293615626,2.950943437,4.68475729,0.571562213,0.856898642,0.113623691,161.1412467,210.2267429,14.41662195,18.69734158,0.890717115,0.702345476,0.184636689,14.71556416,1.329715761,0.095223754,7.39E-08,5.95E-08,0.1249139,0.447466618,0.137072524,0.110899878,5.39E-08,8.52E-08,0.084423054,0.347353578,0.466559618,0.355440343,-2420.465164,5.956301487
2.13559322,0.114057279,4.564628884,3.255756162,1.556601021,2.951323337,3.534222645,4.527004127,2.632806316,0.885531409,0.096844255,792.1716203,36.32476788,4.64217137,3.080333697,0.325109738,0.657238517,0.242121709,10.32915314,1.682107161,0.205494118,7.17E-08,7.84E-08,0.10510426,0.317942699,0.148799133,0.137309184,8.74E-08,5.96E-08,0.085350308,0.311216291,0.33124248,0.445987739,-2365.894518,0.630035825
2.186440678,0.115915877,3.281995072,4.10376013,0.584108739,3.799643692,2.122164294,5.004364167,2.178909757,0.87585397,0.048488977,149.4124389,76.34412891,3.664092303,3.465192102,0.964640163,1.316044652,0.045135466,7.880963313,0.640096981,0.116446913,6.39E-08,7.22E-08,0.124203425,0.405903375,0.155671191,0.142942749,8.17E-08,5.82E-08,0.05483207,0.505967218,0.394373504,0.490018996,-2362.818338,0.690917431
2.186440678,0.180772524,5.030260894,4.214745051,0.958219783,3.462819649,4.873446574,4.327624125,0.717608371,0.903342525,0.111324726,39.57662543,122.5898095,10.87409264,16.3942643,0.089721631,0.722068619,0.055682185,26.67400854,0.96434835,0.212781642,1.04E-07,6.83E-08,0.134333765,0.283894703,0.186837161,0.113483488,8.11E-08,9.13E-08,0.068668897,0.23122786,0.652322377,0.37045208,-2391.739231,3.682676105
2.186440678,0.103871385,3.606858097,3.366584266,1.897496429,3.31047024,2.849995639,5.381443417,29.11264238,0.890066896,0.112244312,359.3624731,97.13035234,3.025299908,2.148684178,0.831518028,0.394630214,0.054360493,2.696179321,1.47712887,0.22106957,7.93E-08,9.80E-08,0.125905418,0.262985159,0.18388144,0.148997476,1.07E-07,7.43E-08,0.057160579,0.205615222,0.495743598,0.388904977,-2354.697773,3.070173639
2.186440678,0.111699439,5.047501355,2.888408165,3.679194114,2.467003971,4.92083936,4.212829762,0.77497947,0.917785123,0.076844331,25.23377237,8.886103422,7.729723694,4.4834483,0.78529844,0.403522741,0.194399065,3.927793178,8.904754974,0.172666715,1.17E-07,6.41E-08,0.145572031,0.314029358,0.164408097,0.110796695,6.03E-08,8.75E-08,0.092526776,0.321009023,0.380300336,0.480744973,-2350.189201,0.759702992
2.186440678,0.139530457,5.02013662,1.985008076,2.893006844,1.144885241,3.463497857,3.324036731,1.046124529,0.804636756,0.053541442,96.09998737,86.73413136,4.780629034,7.239339437,0.073291302,1.434665285,0.057539602,0.364046643,2.875768837,0.148084497,6.63E-08,9.81E-08,0.135186342,0.399161249,0.152077448,0.112553779,7.17E-08,1.06E-07,0.052936342,0.357255994,0.393241714,0.440181946,-2437.191243,8.414226791
2.186440678,0.11963549,4.460296046,2.330221031,1.798752072,2.346141806,3.255855941,3.46257847,4.502797164,0.833600906,0.074104907,1176.946719,166.3704522,4.526656564,3.516949624,1.078123081,0.685622388,0.136200617,16.07472407,3.603782038,0.205575067,5.73E-08,7.51E-08,0.20016818,0.248540893,0.123481642,0.14298614,6.64E-08,7.50E-08,0.079247804,0.222406853,0.619844675,0.3310974,-2372.603795,0.72555302
2.186440678,0.11601306,4.334524478,2.834062274,2.823928463,3.057191624,3.570513065,4.651746031,2.291649124,0.871962125,0.105728436,223.6218209,33.90687332,4.96355818,2.918098558,0.639871301,0.368121825,0.036541091,5.102915993,2.362388234,0.192849586,9.15E-08,6.34E-08,0.167907813,0.327664398,0.149230695,0.099969874,6.51E-08,5.83E-08,0.062377356,0.330258457,0.341901197,0.322326881,-2347.352182,0.214584983
2.186440678,0.079528834,4.798498702,2.544682139,1.653573933,2.587409867,3.404341969,3.766662152,3.940280017,0.877850433,0.071520581,221.0732842,115.7741112,3.388665859,3.002331346,0.602996933,0.886018123,0.087446579,3.252987334,11.52103325,0.107075674,6.41E-08,4.84E-08,0.126824545,0.378995563,0.209422425,0.098350316,6.91E-08,9.23E-08,0.079331204,0.316385103,0.505227572,0.484527443,-2366.247842,0.801718712
2.186440678,0.144818733,4.213209661,3.64829787,2.161614609,3.605514741,3.311638762,5.514633761,4.95268999,0.861222396,0.122079639,33.97434589,240.7659567,1.261096793,2.479075454,0.494964069,0.450948022,0.109890343,9.49210082,1.386701384,0.103986228,9.15E-08,5.12E-08,0.184932163,0.305819521,0.16965388,0.16384674,5.42E-08,8.30E-08,0.071761189,0.391200231,0.531395938,0.364454214,-2367.974409,1.13441379
2.186440678,0.110599342,4.219267987,3.052363536,1.309204879,3.786277682,2.904751076,4.403847109,1.09090934,0.864820408,0.074215962,50.9912192,101.3704284,5.630133884,7.994098547,0.26657166,0.734855748,0.285597273,3.179972885,0.907931167,0.228153288,6.70E-08,4.72E-08,0.087674889,0.397378628,0.12569745,0.10734117,9.17E-08,1.10E-07,0.053754259,0.464263933,0.420513282,0.366444807,-2375.117717,9.992552266
2.186440678,0.109615681,4.781532103,2.485737917,2.633580264,2.67527243,3.332703504,4.298188775,0.419089431,0.881974473,0.123332855,5.586334946,12.12826089,11.67186755,18.56121317,0.567640688,0.461467632,0.040361017,5.02371817,3.141424586,0.074317449,8.48E-08,6.88E-08,0.198863918,0.379456071,0.125173532,0.140360783,4.85E-08,8.94E-08,0.081827955,0.35543691,0.570790456,0.349642932,-2341.180865,0.591583393
2.186440678,0.118782378,4.76008622,2.940354689,3.719654842,2.876396458,3.990452159,4.54228273,16.40924827,0.896012573,0.126673237,58.936997,95.15233227,1.309359565,1.93058881,0.3305701,0.371778161,0.047426179,2.270493511,3.228651041,0.189388028,4.53E-08,5.10E-08,0.182906906,0.337536682,0.123851997,0.071122535,6.52E-08,6.95E-08,0.095193621,0.394735298,0.497550741,0.262816437,-2367.367094,0.793391534
2.186440678,0.071922947,4.818157861,4.303130278,3.291489502,4.697030695,4.17088779,5.320914746,1.062274435,0.894349833,0.037089627,54.09806062,218.7637523,8.553739903,9.689535911,0.295388283,0.495427862,0.122722498,2.094442252,1.615292094,0.118387485,9.26E-08,5.66E-08,0.243166793,0.308444417,0.154236736,0.115040849,5.12E-08,1.15E-07,0.060723406,0.371458951,0.422666032,0.41723691,-2358.420895,0.247177187
2.186440678,0.093990323,4.712470122,3.382105119,2.436632837,3.308796244,3.781923334,4.288843657,3.023207784,0.895375685,0.085819107,107.0973862,55.27139694,3.508384651,3.091256423,0.469985752,0.448872309,0.17547459,9.513435703,1.021674393,0.090938281,7.40E-08,7.32E-08,0.093958407,0.431694203,0.194222755,0.11110366,7.04E-08,8.84E-08,0.078082388,0.346500104,0.330641357,0.503047719,-2350.519178,0.631028249
2.186440678,0.080609038,5.56423939,2.929943719,2.436175079,3.009147551,4.0620473,3.767894947,3.128037314,0.886054635,0.087915105,5.877158899,25.03548599,1.534498434,2.377929758,0.297580773,0.572731916,0.046297637,3.724414299,12.95575635,0.145186513,7.45E-08,6.94E-08,0.208067187,0.312789041,0.143382147,0.134162041,7.87E-08,7.54E-08,0.056412773,0.316485406,0.454529711,0.424896776,-2366.152914,4.54719398
2.186440678,0.182033419,4.662136067,1.55251402,2.254734964,0.368447328,4.025684923,3.422654772,2.213693347,0.82278786,0.094850596,96.0271148,101.8490385,3.625251913,3.933220078,1.12237195,0.91492636,0.080272851,2.099804246,4.201009484,0.176609954,4.91E-08,5.81E-08,0.079412074,0.364832302,0.167774477,0.139814845,5.00E-08,1.06E-07,0.071556085,0.194316212,0.552315209,0.380845384,-2359.015869,0.854007263
2.186440678,0.10978021,4.679067309,3.181700346,2.217116294,2.522547834,3.80316537,3.154830702,0.706385274,0.828343087,0.092346561,339.8676626,116.4109703,10.25040912,11.3927605,0.384980922,0.556431761,0.179024409,2.547969559,1.588161991,0.164596836,5.44E-08,7.87E-08,0.090693835,0.40635154,0.154219064,0.096261235,6.13E-08,9.54E-08,0.087877202,0.41767062,0.415948841,0.499599681,-2616.546919,17.91629341
2.186440678,0.129271651,5.207315485,3.881192153,2.379502679,3.666814015,4.598940193,4.115313723,1.214355013,0.911545581,0.106829267,44.68007842,96.80013955,3.109901631,5.27256399,0.30473739,0.642055821,0.186413778,2.477220583,0.897130093,0.184725324,9.46E-08,4.84E-08,0.174596628,0.289249707,0.190112208,0.118287162,4.18E-08,1.22E-07,0.043028664,0.353701157,0.354476411,0.281996043,-2379.424759,1.00057512
2.186440678,0.129609331,5.099733128,2.451651936,3.406774861,2.686511488,4.767321848,3.773844863,0.463013832,0.880362502,0.088232933,75.91335902,13.77069598,14.61114083,5.70114311,0.304497628,0.637840774,0.142535147,1.158604822,1.846227723,0.186785849,8.15E-08,4.09E-08,0.1746525,0.33899548,0.138178476,0.092834811,3.86E-08,6.97E-08,0.068552653,0.431376996,0.445138098,0.425549829,-2477.884205,14.90688482
2.186440678,0.087090351,4.999207091,2.976850339,2.157287487,2.957217918,3.731089187,4.357261347,1.444272294,0.874501198,0.040482826,24.25419027,57.26351323,4.646267308,5.426489187,0.305691195,1.547307293,0.174602843,7.523826373,2.150780152,0.104359624,9.64E-08,9.60E-08,0.175453116,0.363873773,0.142606044,0.143889164,7.15E-08,1.09E-07,0.069817906,0.225638943,0.685584569,0.376575482,-2364.238804,0.480126362
2.186440678,0.099460033,4.439836125,3.639949326,2.666862226,3.910757061,3.584560542,5.050767501,1.172143355,0.871042143,0.088901037,36.60480015,200.401909,6.221415855,7.616163316,0.889039835,0.327615381,0.023363418,1.717201395,1.618369989,0.250979813,4.47E-08,8.67E-08,0.16035202,0.339230266,0.084215254,0.096466663,3.25E-08,5.63E-08,0.068755764,0.402610006,0.395199232,0.324009974,-2334.987182,0.280568827
2.186440678,0.08566402,4.70119472,3.632243591,2.839303262,3.38171771,4.092735118,4.328862606,10.64645307,0.901148501,0.053291953,62.76061871,33.69974392,3.025860713,2.189949376,0.234337362,0.587408693,0.275524913,2.038904126,0.583610214,0.175713073,1.00E-07,6.65E-08,0.205703378,0.311738916,0.123823184,0.137299794,9.07E-08,8.72E-08,0.045721309,0.253757355,0.462616149,0.380941089,-2359.085178,3.949324299
2.186440678,0.06308814,4.420781969,3.526643499,3.492157268,3.947929617,4.132646942,4.943502296,2.274268508,0.909568616,0.041346952,123.1631821,59.57404758,4.775817221,4.85762143,0.268288855,0.738109343,0.317372197,3.829008561,0.803991318,0.149746655,1.05E-07,8.67E-08,0.084241828,0.349561901,0.201231281,0.151733752,7.55E-08,7.28E-08,0.063484243,0.365339236,0.423412725,0.279561073,-2343.720103,0.989573196
2.186440678,0.10149293,4.955762434,3.114350577,2.617574789,3.318826771,3.601303807,3.923144852,0.725613981,0.863060331,0.079118738,99.21586168,162.7638214,9.353165786,15.17555041,0.43582113,0.385100858,0.156132426,1.210069672,1.214258688,0.140467256,7.08E-08,4.40E-08,0.163173591,0.358425217,0.160927735,0.104061025,5.29E-08,1.01E-07,0.072944908,0.449314777,0.432716765,0.422326654,-2410.218624,10.47521002
2.186440678,0.104878957,5.29668247,4.216494271,4.035608786,3.859201641,4.711331751,5.004948073,3.532775138,0.915389262,0.080301791,165.8056673,139.2156602,2.100269088,2.488553903,0.558519125,0.369743951,0.391570385,4.275433259,28.4681352,0.164980106,9.57E-08,6.18E-08,0.191359697,0.268920728,0.157405432,0.13373858,3.34E-08,8.44E-08,0.083595182,0.394448526,0.507654898,0.261975618,-2402.028982,2.080801339
2.186440678,0.1081317,4.090323819,3.215060964,1.333817769,2.304585136,3.739683309,3.243835764,0.941776617,0.877860321,0.103717791,49.59147454,45.52117008,6.677398819,7.087950406,1.320975937,0.66102132,0.186645018,5.14604743,1.809940346,0.165808567,8.39E-08,8.14E-08,0.139476586,0.38314025,0.110451909,0.126711972,5.44E-08,8.63E-08,0.074410409,0.273977977,0.285319732,0.386055717,-2377.844601,3.474630179
2.186440678,0.143989692,4.470561865,3.446950241,1.545677422,2.195289249,4.628605405,3.772989707,2.638421336,0.855424861,0.095558185,499.300068,15.74164302,5.415044551,2.555809971,0.400481831,0.557513185,0.104199827,14.63443427,1.862117025,0.125191045,8.69E-08,8.16E-08,0.161907438,0.451326681,0.118724108,0.094710865,8.89E-08,8.19E-08,0.048139524,0.284274914,0.375339152,0.359915262,-2380.038464,0.972309081
