theta,sigma,b1,b2,b3,b4,b5,b6,alpha,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
1.363636364,0.100077304,4.625711594,3.121060118,2.74003161,3.508272535,4.009573524,4.84597643,0.918693889,0.098039581,5.008858103,63.92230236,1.68513627,4.121836786,1.4889801,4.49063904,0.402481796,0.044084881,0.736391722,0.551282557,0.150034886,1.26E-07,4.89E-08,0.219121527,0.306003925,0.154355014,0.126335068,3.04E-08,6.86E-08,0.044149306,0.414637463,0.532282106,0.428903794,-2345.579445,2.415170731
1.363636364,0.117285833,4.057416062,2.300025741,1.791681514,2.074730126,3.208932467,4.038872609,0.833543924,0.102961837,30.87175236,18.08881734,4.366557029,3.446917078,1.359785631,1.116584398,0.605442392,0.031103463,1.86211837,1.461694377,0.186009466,4.41E-08,5.70E-08,0.062479338,0.432091044,0.110019983,0.144679653,9.91E-08,4.98E-08,0.064720267,0.357105653,0.476386887,0.40136639,-2331.857964,0.497630214
1.363636364,0.095595236,4.703665804,3.603032802,2.669754185,3.246160336,3.581913993,4.287318483,0.847066604,0.143271114,19.45524795,157.8728613,2.309517273,5.358574004,0.35425067,0.657910558,0.356621738,0.026871803,1.48138184,3.792329666,0.188668823,7.07E-08,5.39E-08,0.095586584,0.409600915,0.142011836,0.097991279,6.97E-08,9.36E-08,0.066140276,0.330057352,0.497821949,0.301304072,-2329.740088,1.279642536
1.363636364,0.112007003,3.888111129,3.404067149,1.101390439,1.920530999,2.74576989,3.844589856,0.813516595,0.20661638,282.9390633,101.9353994,7.260318291,7.217025532,0.529158327,2.351670041,0.397993205,0.026701164,11.75344742,1.258913444,0.270377974,6.04E-08,8.09E-08,0.091388732,0.238792274,0.130162248,0.167761012,4.55E-08,1.14E-07,0.101517459,0.256562888,0.354694793,0.38754762,-2361.680065,0.492023975
1.363636364,0.126530648,4.195808575,2.320114582,1.825505808,2.343628759,3.606743749,3.911281108,0.830320428,0.057296207,215.7727599,139.6710897,7.22070605,6.837684575,0.340112739,2.746286037,1.011602396,0.162474042,3.206860191,61.41970332,0.203371058,6.98E-08,4.33E-08,0.081497132,0.437450453,0.116204783,0.097957071,4.06E-08,8.91E-08,0.06351926,0.341808195,0.548202882,0.397878422,-2360.17914,0.943261224
1.363636364,0.101691395,4.473590854,2.680153487,2.869266062,3.223610364,3.587777569,3.74483295,0.898969636,0.013313326,120.0182824,72.45959418,6.634139595,4.680741832,0.893187752,1.526860079,2.792595905,1.900878355,16.13957203,0.701843248,0.094125929,7.23E-08,5.27E-08,0.094932824,0.46345291,0.161280787,0.111534181,7.27E-08,9.42E-08,0.074673076,0.341139893,0.492835326,0.333467524,-2357.710059,0.505784832
1.363636364,0.1617257,5.31753211,2.678830152,3.326755189,1.749421859,4.832813816,4.249364115,0.905155586,0.119962118,119.7277012,20.59359389,4.213868641,3.89503305,0.126305949,1.825914677,0.553960456,0.103160592,1.566462848,1.512550477,0.13897471,9.62E-08,8.06E-08,0.18044765,0.318644575,0.147585636,0.140758697,6.00E-08,1.06E-07,0.07358839,0.359696548,0.54014554,0.491940481,-2370.665961,0.548354331
1.363636364,0.067783661,5.271147588,2.493933725,3.188884551,2.120444024,4.375209922,3.429751201,0.863323831,0.154238212,25.57110415,31.4122136,2.995986838,3.417086929,0.857035095,1.321021013,0.30364414,0.020106281,2.951658206,2.51314937,0.117083004,7.65E-08,8.01E-08,0.099344272,0.424626587,0.155635976,0.121119685,3.86E-08,8.44E-08,0.082190195,0.291246782,0.444250052,0.370800035,-2353.495024,1.019459216
1.363636364,0.159397094,4.447400458,2.504012212,1.654840526,2.052944894,3.166203713,3.37541088,0.849209149,0.221953724,43.65822817,105.3365602,4.162702529,6.394161039,1.159271671,4.099316559,0.318050301,0.053568109,1.743799174,6.197115622,0.177511516,1.14E-07,6.36E-08,0.143496078,0.243731608,0.137477372,0.197594707,5.52E-08,9.66E-08,0.100188389,0.28237676,0.419815091,0.452440478,-2352.456614,0.364977259
1.363636364,0.0889546,3.922344216,2.989260837,0.839193493,2.389358202,3.068357092,3.566400198,0.848833448,0.150553695,22.32896065,169.5229599,3.841262367,6.860601523,0.628358407,3.546972456,0.509926388,0.011088081,4.566042062,4.847185241,0.182095652,1.03E-07,4.94E-08,0.111944165,0.306616512,0.172979368,0.141731052,5.73E-08,8.46E-08,0.084632957,0.406091234,0.401941924,0.435591646,-2363.814975,1.395720653
1.363636364,0.071901719,4.739583449,4.2797845,2.835217622,3.666408663,3.911858855,4.502619902,0.852430384,0.087605925,15.41577668,166.937316,2.113137529,5.275330272,0.116484351,0.095615416,0.444080227,0.123874516,1.234815756,1.407274769,0.15006854,9.24E-08,7.72E-08,0.132973788,0.378246603,0.143608453,0.091162081,1.01E-07,8.74E-08,0.103940177,0.314364439,0.580144457,0.300808117,-2346.773092,0.45470224
1.363636364,0.089567748,5.33440481,1.975276911,2.793452254,2.765881123,3.789286394,3.218453824,0.855749933,0.024185424,527.0065377,14.97420402,9.014112108,4.088622875,0.218847898,1.219150927,2.15552016,0.459371585,1.902763053,1.504493422,0.113163899,9.06E-08,9.03E-08,0.175404934,0.394266392,0.131204239,0.114693564,8.43E-08,1.26E-07,0.071266581,0.298461395,0.538502548,0.365729879,-2355.506905,4.618481706
1.363636364,0.081465802,4.545345126,2.837011024,1.961253053,2.621662223,3.281538249,3.959860891,0.84021343,0.094687706,56.98481594,85.08337566,4.479556319,5.512458757,0.707807227,1.334876289,0.612789055,0.002600529,5.251103306,3.987780904,0.175473132,6.97E-08,4.09E-08,0.133388262,0.349187672,0.093823778,0.172587284,7.18E-08,7.90E-08,0.07553961,0.428550613,0.465736426,0.379300154,-2336.68262,0.694082472
1.363636364,0.135128534,4.598601882,3.144775667,3.060697003,2.999117419,4.616543642,4.174579337,0.892775629,0.116376013,20.45844814,95.73732971,4.259273928,6.299494696,0.619173688,2.189704947,0.392352864,0.010225927,2.398366118,2.681512316,0.179482663,4.99E-08,2.82E-08,0.13056203,0.388634567,0.14036308,0.081375477,6.07E-08,1.05E-07,0.079581939,0.324714859,0.451828608,0.462034552,-2357.297468,1.102637283
1.363636364,0.156358735,5.771586323,4.432498285,1.955216107,3.101459803,3.576800371,4.261191738,0.831348992,0.128755567,175.308628,352.5990836,3.502981718,4.734323988,0.280986325,1.860488812,0.609885113,0.541243028,44.35974126,3.278263706,0.180577562,1.59E-07,6.78E-08,0.089520899,0.334379544,0.171578648,0.176934984,1.04E-07,1.39E-07,0.047007893,0.710737298,0.538546867,0.519093738,-2419.220474,3.212686237
1.363636364,0.069960416,4.392379204,3.771979149,2.91866241,4.04196949,3.681985324,4.907034867,0.870888895,0.077835497,74.43105404,33.64414876,6.135535578,4.639820984,0.953577644,2.093749172,0.269929655,0.048613496,1.770016237,6.819484392,0.206043063,8.56E-08,5.19E-08,0.09287077,0.346708493,0.179554997,0.112680571,9.21E-08,1.01E-07,0.062141775,0.497757894,0.511444722,0.320728619,-2353.358037,1.168664466
1.363636364,0.126578181,3.574368718,3.597589782,1.145439677,2.37347226,2.943476097,4.277142821,0.807086624,0.055433546,20.128437,40.1323806,2.922767625,4.558902598,0.189029833,0.142939916,1.49822639,0.085528868,1.082594528,0.374164297,0.155652069,1.05E-07,7.63E-08,0.063966237,0.463132923,0.140326824,0.105106767,8.72E-08,1.16E-07,0.071814796,0.238283851,0.683774417,0.277421739,-2340.204053,0.629246421
1.363636364,0.150813175,4.804678066,3.328903152,1.301384554,1.922635281,3.535857181,3.956965015,0.845469163,0.024066619,192.7640823,78.49553257,6.043641587,6.518776514,0.220914259,2.460136716,4.423666576,0.148639382,50.46389554,0.236963631,0.090515379,8.71E-08,4.13E-08,0.108052325,0.509708578,0.118909743,0.122125783,4.66E-08,7.64E-08,0.050687941,0.314698443,0.403940888,0.501676086,-2369.340233,0.485616778
1.363636364,0.150979583,4.415071848,3.098103849,0.660928554,4.106180048,2.853486014,4.728977113,0.809006169,0.063251657,10.16326087,9.848341951,6.081810487,3.103169588,0.885699261,2.51230405,0.913995241,0.019753338,0.60181783,0.106653097,0.104249736,7.01E-08,7.05E-08,0.242520832,0.346538889,0.118394001,0.108872589,6.45E-08,1.03E-07,0.079423643,0.52416966,0.455199925,0.529091739,-2378.094084,2.079769675
1.363636364,0.101593796,4.800418821,3.601787589,1.353014381,3.164451875,3.597148434,4.266916638,0.876534415,0.078795791,66.52863227,485.6347677,3.96060213,7.618013533,0.089981632,1.095767907,0.944227575,0.05067676,1.312267573,2.519097411,0.137294297,9.94E-08,6.84E-08,0.09455451,0.398011406,0.145376942,0.148576931,6.63E-08,7.74E-08,0.076185602,0.405437121,0.478224106,0.573131765,-2361.667287,2.163130679
1.363636364,0.107405509,5.063514125,2.723272836,2.735463273,2.69892755,4.319464654,3.972569029,0.893912028,0.051244758,112.802963,24.09721387,6.034337748,4.57122366,0.202826884,0.723367664,1.262310658,0.367054048,3.931996104,3.328997096,0.129052411,6.00E-08,6.56E-08,0.157442325,0.376396798,0.115283578,0.147913864,4.22E-08,7.71E-08,0.07391078,0.313247723,0.410371339,0.444395816,-2336.282247,0.675961443
1.363636364,0.096549819,4.466400282,3.872673683,2.47078773,3.658809096,3.604167072,4.717458578,0.898361711,0.098198073,288.1445453,287.3688251,5.898934954,7.125003966,0.535855761,2.717605398,0.414944786,0.086605594,11.95812875,1.578544469,0.145236173,7.79E-08,6.48E-08,0.109017579,0.418489477,0.152166481,0.105747743,6.51E-08,1.13E-07,0.069342227,0.403225618,0.460914592,0.44652613,-2334.429357,0.660023458
1.414141414,0.120389417,2.93034161,3.250029182,0.59431826,3.396095223,2.568794514,4.944070051,0.8801224,0.048918073,76.82495714,34.8537862,4.552518908,4.175455028,0.997107363,2.332782942,1.491547085,0.300660688,0.340825088,5.602056772,0.107421315,8.17E-08,7.16E-08,0.066242766,0.440341419,0.19671384,0.126942084,4.96E-08,6.76E-08,0.062338306,0.266692433,0.425909598,0.417786781,-2350.552666,0.944486732
1.414141414,0.070902226,4.15308227,2.780086119,2.661878111,3.012651458,3.625020095,4.376990566,0.884586196,0.046051616,133.0418471,22.92729766,6.840901887,4.050926654,1.23003844,1.859397866,0.927790882,0.127935836,1.218729635,30.99523948,0.139075569,9.80E-08,3.92E-08,0.118267575,0.409910216,0.142653063,0.124074114,6.00E-08,6.20E-08,0.066019202,0.363927758,0.408532758,0.320244446,-2351.618997,0.259738761
1.414141414,0.118356565,5.36092067,4.474043835,2.330553717,3.826032219,4.292396491,4.773788704,0.916953042,0.045792134,11.08270913,31.19393091,1.801417134,3.413400646,0.049144227,0.751110694,1.49929734,0.496498234,51.55445221,2.522758953,0.227706345,9.11E-08,3.64E-08,0.144084897,0.321315764,0.14167717,0.105348077,4.51E-08,1.07E-07,0.059867466,0.458110472,0.380127522,0.614547844,-2351.468465,0.485332466
1.414141414,0.095103189,5.208193228,3.036795505,3.143977697,3.863851959,4.034746487,4.163392123,0.903497972,0.067862121,14.28724432,23.50396666,3.219357081,3.722508947,0.248287315,0.678416158,0.509648777,0.172676832,1.266571115,1.506555322,0.148708845,9.91E-08,3.08E-08,0.138227086,0.380799007,0.131778434,0.106337042,6.71E-08,8.30E-08,0.094149307,0.205894827,0.39736088,0.454061368,-2352.202782,0.769616677
1.414141414,0.141362868,3.324934738,3.381643495,0.294909228,3.56210948,0.665341901,5.170618521,0.727033033,0.02238031,130.126875,18.05617363,6.562249811,3.93030624,0.545681824,0.628396384,2.747098779,0.182531923,2.81311659,9.288645932,0.133639777,5.65E-08,4.13E-08,0.209738365,0.321582684,0.168417545,0.111463278,8.17E-08,9.30E-08,0.055158078,0.193022789,0.608139656,0.474511103,-2408.835797,0.333869924
1.414141414,0.078738694,4.892182064,3.163724503,2.787388919,2.851517191,3.881956967,4.047223464,0.861607569,0.200956707,5.018461617,74.52284966,1.238553491,4.435611369,0.56797058,1.076094042,0.2573607,0.012115962,0.272009781,1.730264148,0.125451771,6.88E-08,6.66E-08,0.123854462,0.469655238,0.125298489,0.098865841,9.88E-08,1.33E-07,0.056873832,0.277142898,0.662698798,0.323990213,-2328.672402,0.358536519
1.414141414,0.185115625,5.652549701,2.868363936,0.583936681,0.870561664,3.043044237,3.192114634,0.772271236,0.08740494,383.4877773,152.3290579,7.869651137,6.754985638,0.809360121,0.837045982,0.834366092,0.084993669,4.613903357,2.147369319,0.10236417,1.10E-07,1.03E-07,0.209786308,0.340584952,0.18089489,0.10043816,1.09E-07,6.61E-08,0.065931131,0.302481248,0.514006988,0.345794408,-2424.952651,3.644533806
1.414141414,0.135887678,4.939715006,3.286486413,2.47647677,2.910665415,3.842411574,3.920578082,0.856293932,0.043739749,210.0075965,20.95425432,7.192350703,4.146959945,0.314105446,0.61207768,1.211073419,0.417880718,4.947591322,1.341167472,0.0830699,9.47E-08,5.20E-08,0.136181997,0.41602525,0.151787461,0.137407092,9.13E-08,8.27E-08,0.075527979,0.252981489,0.451453856,0.385020837,-2337.006465,0.57475072
1.414141414,0.140992358,3.770245374,3.109042758,1.619064453,2.782639156,2.853136984,4.894545597,0.850658561,0.095238358,110.1663093,204.6383585,5.730396088,7.385194936,0.332954012,3.841761547,0.662218395,0.080529992,12.49406613,3.155633434,0.197307536,7.90E-08,8.40E-08,0.167136834,0.228909471,0.154758802,0.151619731,7.84E-08,6.91E-08,0.100267315,0.36497817,0.471815908,0.327352502,-2344.781941,4.34586885
1.414141414,0.144100541,4.659088729,3.357140378,1.868873428,2.680185678,3.460525819,4.04415654,0.853468162,0.091179192,31.65074207,156.4876327,2.287098904,4.566504712,0.373490044,1.968752036,1.018445686,0.11792916,45.64840448,1.542072342,0.193132638,9.92E-08,4.47E-08,0.114299619,0.215526549,0.189384725,0.159974914,9.30E-08,1.20E-07,0.127681197,0.526213875,0.642966459,0.338049105,-2363.995253,0.548892816
1.414141414,0.137436038,2.694692141,3.016399476,0.048095613,3.009592806,1.583516418,4.713278995,0.819758362,0.07989119,57.26169332,51.60738138,5.827556356,5.836584198,0.738893901,4.999204563,1.067901998,0.010144181,5.619328448,90.04863327,0.144381033,1.52E-07,5.86E-08,0.237525648,0.245802621,0.131864169,0.159601123,4.41E-08,9.90E-08,0.080825052,0.600841214,0.449813942,0.398092487,-2373.671989,1.231129674
1.414141414,0.131047271,5.657987471,2.006319584,3.842313123,0.789033592,5.271527977,3.148727394,0.850208541,0.06477843,34.2606694,24.40818715,3.108820164,3.160011222,0.290536566,0.68669459,1.095621754,0.090171597,3.837306474,29.90757425,0.073859066,8.90E-08,1.02E-07,0.174659933,0.457675941,0.137720294,0.106041364,4.09E-08,9.75E-08,0.050043073,0.346263196,0.540240988,0.443496475,-2371.487314,2.522603035
1.414141414,0.129512135,4.597216505,4.326203829,0.889808596,4.401758348,3.165478362,4.711343747,0.862657583,0.124293016,38.88298338,69.30784179,3.252204245,4.808662404,0.039876199,1.862813003,0.540287726,0.061140144,6.768632057,0.416336687,0.143108889,5.71E-08,7.57E-08,0.186472117,0.406714949,0.099968664,0.085262661,4.17E-08,5.29E-08,0.078472493,0.341340403,0.41835246,0.599290131,-2343.152394,0.789244583
1.414141414,0.118008428,4.762259956,4.25975302,2.917110013,4.02871874,4.053074111,5.250213477,0.895736344,0.334614014,49.57181599,71.70813587,2.43598052,3.606583751,0.966811516,0.986470852,0.152504605,0.008096355,1.44211212,2.353170044,0.211358158,5.24E-08,5.16E-08,0.109474429,0.372981515,0.132312209,0.122972589,6.14E-08,5.40E-08,0.05090088,0.588697783,0.618972788,0.291101324,-2352.835209,0.468596665
1.414141414,0.109644519,4.531648584,3.646196617,1.656681676,3.275153427,3.771727377,4.557519735,0.882788841,0.087166663,66.60089037,90.84820128,4.317445501,5.594992184,0.269676113,1.903128354,0.726444153,0.077051992,11.03866126,2.749437178,0.253349676,6.30E-08,7.79E-08,0.098617352,0.317481185,0.123914732,0.105345091,6.77E-08,1.18E-07,0.101291639,0.415753728,0.406360192,0.559400653,-2330.675862,0.947353736
1.414141414,0.080845709,4.738646381,2.928578707,3.002619627,2.375637562,3.944989295,4.177085342,0.898316632,0.087641764,31.58389013,28.07444483,4.363124617,4.45395188,0.271908553,1.714653384,0.669124627,0.227534579,24.32795116,4.230520914,0.186342711,7.73E-08,3.89E-08,0.104249641,0.410267405,0.150787632,0.094021365,4.30E-08,7.39E-08,0.054331013,0.280973457,0.374775474,0.403565648,-2349.320466,0.586272816
1.414141414,0.114840058,4.482109935,2.396107826,2.409126618,2.251013161,3.329333757,4.314274532,0.828752271,0.088275767,305.8711674,35.66166246,5.584503349,3.791461534,0.65252469,0.990576433,0.697643877,0.073131927,0.439127239,14.29169234,0.119802692,7.54E-08,7.35E-08,0.098867317,0.468957683,0.132508394,0.096594942,8.86E-08,1.01E-07,0.083268634,0.149091888,0.598089463,0.385051455,-2350.674386,0.197175141
1.414141414,0.094498966,4.244756534,4.525790328,2.378595792,4.257573866,4.335403429,5.5048523,0.945134308,0.06686058,2.23125817,8.318202072,2.42112623,4.640068916,0.295214182,2.839758964,0.56458185,0.188145573,2.098768624,0.260273067,0.162507643,9.82E-08,7.14E-08,0.187469384,0.308430354,0.1346703,0.134868221,5.31E-08,1.05E-07,0.072053771,0.244484913,0.392424829,0.442146494,-2349.906647,0.442414527
1.414141414,0.098041221,3.994614587,3.8324964,1.903915086,3.524672579,3.651737471,4.937540809,0.876224199,0.084269983,125.7545802,16.63019352,5.644444447,3.816151394,0.311145166,0.746810892,0.711707865,0.169309571,12.99501476,5.646075181,0.180534006,9.05E-08,5.05E-08,0.118701363,0.369121258,0.163759135,0.10260539,5.24E-08,8.15E-08,0.065278574,0.283758768,0.449067457,0.404323971,-2327.965091,0.516826898
1.414141414,0.129538403,5.05876963,3.315844832,2.577602004,2.730200422,3.452855687,4.974358173,0.860459381,0.119617707,322.5533285,62.13512735,4.49605584,3.320477526,0.581180734,1.459000789,0.708589791,0.043067722,6.749847964,36.93360355,0.097739658,8.65E-08,5.35E-08,0.18118792,0.28712762,0.149391817,0.186304964,5.73E-08,8.04E-08,0.098247743,0.401654086,0.566703366,0.361375934,-2415.673918,3.146083862
1.414141414,0.091943931,4.54186997,4.110098176,1.670557422,3.857332618,2.926368966,5.165360208,0.811908193,0.106676291,26.51882533,20.19042696,5.183900256,3.979714283,0.215836428,1.064123765,0.34736841,0.016924565,4.983293543,0.269650752,0.118250144,1.07E-07,7.79E-08,0.188416334,0.341936792,0.138320891,0.099573916,8.98E-08,8.75E-08,0.113501559,0.355932235,0.519772853,0.349391784,-2358.255265,3.216042774
1.414141414,0.095649276,4.4306283,3.381558259,1.987636902,3.58811572,3.136634506,4.543176097,0.891322796,0.060745055,35.8610303,54.80008887,4.960285744,5.678060401,0.322053641,3.358583865,0.756671245,0.354888882,8.950480611,1.179100251,0.173502828,8.34E-08,4.11E-08,0.104582168,0.342195579,0.181111626,0.140156209,7.61E-08,6.18E-08,0.058451327,0.349208721,0.40959438,0.381508175,-2349.826521,1.872334472
1.414141414,0.095380861,5.291942976,2.250439027,2.342292544,2.313348497,3.900175209,3.498468782,0.879816412,0.111890699,7.270243849,624.7505896,1.997198132,6.990568945,1.192910669,4.204044152,0.476011464,0.070125645,2.019624811,0.454928065,0.166610796,5.70E-08,3.75E-08,0.147984699,0.350790258,0.143145764,0.117122284,7.20E-08,9.72E-08,0.074345935,0.319996349,0.419849417,0.247329923,-2360.961252,0.725563681
1.414141414,0.195628173,4.49251751,3.531625903,2.109930318,1.785670663,3.89867599,3.765489847,0.889956605,0.276381347,1200.519396,421.6001334,6.443389735,7.374349699,0.779178019,2.520537728,0.372408023,0.010696349,3.997366805,0.630943856,0.196395783,1.36E-07,5.53E-08,0.089876255,0.352590557,0.164892389,0.156014892,1.20E-07,1.08E-07,0.040229704,0.504830268,0.586470776,0.371554812,-2398.900933,3.482372876
1.414141414,0.102402267,4.123088186,4.297286753,2.764522821,4.913574471,3.483028971,5.87088466,0.912980675,0.05653111,266.3863528,28.66346171,7.454593439,6.005206321,0.425974803,1.978266371,0.571430706,0.109228169,9.532405748,3.427361196,0.233752641,6.53E-08,4.05E-08,0.093902291,0.34977264,0.157480385,0.117110905,1.04E-07,1.21E-07,0.047980806,0.587045765,0.452992621,0.407523934,-2357.642982,0.680011139
