omega,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,c2,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
1.265822785,0.097520377,4.438177171,3.950234964,1.567776075,3.396805531,3.445224943,4.442383812,1.725071577,0.846825697,0.05216892,7.139436937,64.99974046,0.977755288,3.164880952,0.523319132,0.575769909,0.021707031,2.885477108,0.553176641,0.148962568,6.90E-08,6.79E-08,0.141998908,0.442890828,0.108335632,0.095624461,5.62E-08,5.93E-08,0.06218735,0.311936088,0.600924151,0.382879677,-2338.753781,0.170237214
1.291139241,0.107006259,4.514005697,2.204172023,2.193388999,2.481450846,3.955713794,3.487180027,1.532562557,0.903138639,0.050144214,7.452049508,71.71333631,2.131360315,4.945471682,1.117075816,3.03491065,0.183088738,12.95530745,2.011626049,0.166708586,4.76E-08,5.54E-08,0.077095742,0.384926703,0.170723293,0.095037669,6.01E-08,9.63E-08,0.105507747,0.424258028,0.611153742,0.476294339,-2355.2353,2.644072882
1.291139241,0.152838126,3.653354934,4.201947148,0.301081299,3.67170817,2.795531747,4.984700418,0.885370113,0.928078112,0.083262699,26.66836693,44.53047947,5.336906553,10.13076078,0.054196543,5.320961075,0.847546296,7.489768485,16.74308447,0.105179219,8.63E-08,7.49E-08,0.263816,0.293307071,0.127976222,0.123536508,4.67E-08,9.70E-08,0.086184676,0.281616871,0.466786128,0.584672989,-2368.484665,0.618356833
1.291139241,0.109952332,4.365160062,3.522309267,1.91183529,3.724687207,3.402422767,4.429168437,1.335810224,0.876411446,0.045079272,3.132350101,26.12294639,1.878705458,4.617928585,0.432476324,1.617065164,0.088196235,41.86444565,20.18344536,0.217137048,6.76E-08,6.54E-08,0.108603943,0.365506546,0.140972184,0.115241971,7.56E-08,6.10E-08,0.052538038,0.386526702,0.495108363,0.291688099,-2346.392403,1.470374417
1.291139241,0.131568565,5.613024294,1.889342861,2.846913875,2.861284969,3.739476859,3.024013432,1.964725639,0.868544773,0.051080155,31.57310186,165.1174353,2.50442451,5.047781861,0.042386758,3.228800599,0.314282036,3.835554164,1.943891266,0.196175251,7.16E-08,6.20E-08,0.114804485,0.331673901,0.168820365,0.102713945,8.14E-08,9.56E-08,0.085811743,0.35068908,0.42843325,0.391231153,-2381.000996,1.499911397
1.291139241,0.120975591,4.204898234,2.465350528,0.770552618,2.648677751,2.858022865,3.848070978,4.329585898,0.850032207,0.054881562,453.9492171,58.67402131,4.233383081,2.891839643,1.067826332,3.239139729,0.085117837,1.710418837,2.337543776,0.168930698,8.44E-08,6.58E-08,0.141922106,0.345963084,0.145890266,0.120064769,5.33E-08,6.93E-08,0.077228805,0.385207376,0.422892805,0.384266073,-2369.057919,3.895267305
1.291139241,0.159793062,3.660060126,2.787437325,1.016140684,2.340078331,2.328315075,4.959243907,0.474331541,0.862583544,0.078885763,15.51383145,179.5766938,11.86916468,31.12353017,0.125012701,4.203348389,0.56115068,1.319412841,1.381913237,0.27231917,5.88E-08,2.86E-08,0.159708869,0.237878874,0.120859196,0.138896944,6.57E-08,4.48E-08,0.07033675,0.291621043,0.451640345,0.365210015,-2371.174804,1.200252927
1.291139241,0.08062616,5.314379253,1.743039846,2.923964681,1.820964605,4.175357887,3.403984148,0.59598981,0.841914778,0.042833155,472.9969062,34.67821311,28.12627296,15.92963971,0.417585753,0.903052848,0.11668099,5.426571376,9.605605737,0.189084669,8.11E-08,5.90E-08,0.18611759,0.263200362,0.1624508,0.115188249,4.39E-08,7.18E-08,0.083958074,0.303590471,0.480638413,0.279964617,-2391.327922,2.026741484
1.291139241,0.110662649,4.674600561,3.005365761,2.572308435,3.318542972,4.271878086,3.549330054,10.16632683,0.93683098,0.039949286,10.85528527,12.79239714,1.980319637,1.728831813,0.293800715,0.851312429,0.747576801,1.138853126,0.415683294,0.147928119,6.20E-08,4.02E-08,0.099992073,0.421246197,0.160791563,0.111935108,3.52E-08,6.44E-08,0.058106738,0.219910882,0.347741392,0.334475447,-2355.32211,2.754721013
1.291139241,0.237594488,5.83122856,3.747227034,3.338649219,2.64383431,4.424128011,4.525856248,0.700441521,0.885418687,0.079793473,34.01890833,217.0283697,5.275731809,11.39017073,0.337098098,2.013542784,0.270746843,4.977547488,4.267426026,0.135044948,7.73E-08,7.35E-08,0.171260145,0.320577675,0.126647372,0.195356479,6.85E-08,8.03E-08,0.051113081,0.438534812,0.635891628,0.320000119,-2381.436084,0.612516722
1.291139241,0.105189719,4.57786335,2.738605731,1.558898224,3.100528267,3.263504238,4.257384921,1.102374871,0.87115992,0.045504137,92.1204359,53.68019431,6.972494424,7.057384686,0.732805912,1.522093883,0.22142613,1.102642525,0.371824985,0.177568544,9.64E-08,4.25E-08,0.114618959,0.398854595,0.178389782,0.078908322,5.89E-08,6.00E-08,0.051659541,0.337503733,0.372661408,0.435024924,-2387.140754,0.547739197
1.291139241,0.087830862,4.648595361,3.827653932,1.822913543,3.216685107,3.681765208,4.049122205,1.182764854,0.8491233,0.052984676,14.93499185,100.0702546,3.293757192,6.907436506,0.156237222,1.036101632,0.030404961,6.438237267,19.13442373,0.164810434,1.10E-07,9.65E-08,0.106958675,0.32308867,0.189720854,0.158263577,9.45E-08,1.32E-07,0.057157357,0.336411067,0.392769494,0.352013571,-2347.831968,1.971911894
1.291139241,0.124128942,4.690267009,2.810803967,2.218314304,2.391132572,3.374987802,4.136318662,1.150239724,0.839575227,0.051619796,9.237188356,43.15385957,3.310987873,5.635092676,0.294577299,1.106508467,0.05821858,4.335890413,4.211204085,0.122456164,6.55E-08,5.56E-08,0.099498587,0.449687173,0.154119123,0.103324024,7.52E-08,1.13E-07,0.07091462,0.356818243,0.564331362,0.355997496,-2338.806853,0.665695244
1.291139241,0.044729555,6.154048885,5.298465791,4.635609582,4.807115157,4.702211933,5.413211974,33.72770594,0.75161707,0.01812924,26.83268267,278.1206089,0.77935316,2.678861908,0.246260169,0.312456696,0.100056298,8.148036914,7.616851651,0.24810329,8.71E-08,4.86E-08,0.214683357,0.184235513,0.167670863,0.127110328,5.53E-08,1.11E-07,0.058196346,0.630027076,0.579606915,0.400036018,-2399.654167,3.311625065
1.291139241,0.119012235,5.156149698,2.942273562,2.591487288,2.912445173,4.3803405,4.130942329,1.831765939,0.889212435,0.055230871,12.81751379,51.04790895,0.922127272,2.194612069,0.42673945,2.513076691,0.147096842,2.233278002,2.013935609,0.112921759,6.42E-08,5.79E-08,0.200758532,0.38073919,0.132159393,0.094047254,7.60E-08,8.13E-08,0.079373593,0.52141893,0.562904542,0.352079177,-2350.962098,0.614420722
1.291139241,0.129999298,3.975219228,2.468640475,0.643010468,1.725302085,2.743767974,3.900443956,0.925600557,0.811172189,0.061741891,38.69067897,9.130400761,9.942423253,5.788826032,0.681905958,1.45378281,0.140350592,0.391571465,1.698287221,0.131806544,8.69E-08,8.30E-08,0.081682661,0.408705786,0.137746535,0.163649398,6.87E-08,7.30E-08,0.076408765,0.175309751,0.390686735,0.781868245,-2366.327433,0.350824153
1.291139241,0.129695121,4.780921762,2.938112605,1.980273339,3.709095456,3.346727485,4.962857379,7.125586746,0.887400837,0.037763098,10.1470101,19.2936946,1.887688932,1.901042913,0.496041091,1.879355167,0.092784071,3.027105531,8.321166271,0.147657604,5.73E-08,5.09E-08,0.154569468,0.325140035,0.131234556,0.132648639,3.88E-08,9.96E-08,0.108749451,0.428675393,0.40051522,0.359169125,-2372.280536,1.899940451
1.291139241,0.103661363,4.416120745,2.766405905,2.42431164,2.997274764,3.497957441,3.979546362,5.44108299,0.88676001,0.048492888,112.101502,12.31200665,2.748393621,1.355608617,0.723135085,1.349925256,0.230127555,1.638687165,0.399462612,0.117779936,5.72E-08,4.57E-08,0.145505511,0.417664666,0.13885177,0.102163218,6.73E-08,9.83E-08,0.07803463,0.251604321,0.495875065,0.41252241,-2349.428933,0.851443762
1.291139241,0.11801189,4.975165656,2.271287127,2.059195903,2.488350919,4.050607648,3.306021026,0.819607368,0.837830623,0.051178938,22.7238217,38.76922071,5.99111258,8.181421739,0.69886301,0.866409373,0.076086473,8.956145748,9.598656294,0.098598813,1.01E-07,4.35E-08,0.072416159,0.47080055,0.14839462,0.149581759,4.84E-08,7.55E-08,0.06020783,0.298404163,0.516980808,0.272924107,-2333.543644,0.483127666
1.291139241,0.144380231,5.313684814,2.52525969,1.113574149,2.421464849,3.137449332,3.684390837,1.017025486,0.835992432,0.060946939,12.35024874,94.40196745,2.813073405,6.469770256,0.110092216,2.114025396,0.137565492,0.558168221,1.628918109,0.102308899,9.47E-08,5.80E-08,0.172498082,0.392560835,0.16089771,0.100479699,6.03E-08,8.64E-08,0.071254476,0.357468731,0.426553655,0.359875656,-2347.627905,2.16550664
1.291139241,0.143946793,4.977350515,1.46415418,3.085902049,1.573229318,5.036262287,3.390505282,0.808409576,0.877057399,0.045399316,64.63628637,88.62413335,13.67715662,14.05278498,0.335559173,3.863938211,0.446983892,3.965047422,0.431101408,0.182304467,8.29E-08,4.52E-08,0.14555252,0.278423023,0.178618463,0.133548218,6.51E-08,6.59E-08,0.081553051,0.279950645,0.446237919,0.320216704,-2360.690012,0.777728769
1.291139241,0.084912777,4.608691579,2.833152987,1.215085805,2.524959214,3.581418333,3.830554833,0.320407427,0.860823039,0.054315766,7.741291449,24.36258978,26.18034876,51.48043813,0.685567728,1.155917693,0.052053747,2.439522458,5.462063347,0.169139793,7.55E-08,7.43E-08,0.14341248,0.341974685,0.138779062,0.143573152,7.57E-08,7.49E-08,0.063120527,0.44140133,0.428545395,0.510470535,-2355.164256,1.450861061
1.316455696,0.115327321,5.129626182,2.507561278,2.266546269,1.934643565,3.638178143,3.957245757,6.697962105,0.860691617,0.057216377,107.5979179,38.93031735,2.608200282,2.200398075,0.388412976,1.014352148,0.192904999,6.204105962,0.119029713,0.122031012,6.94E-08,4.43E-08,0.162274734,0.422867299,0.126371651,0.111840058,7.26E-08,7.59E-08,0.054614984,0.338028318,0.516038713,0.349843416,-2342.11719,0.804197603
1.316455696,0.146357444,4.565707355,3.128344548,2.425316499,1.354495507,3.598747679,4.065268148,0.45383971,0.830301953,0.072592699,64.87844661,49.63551451,16.65174836,16.08251345,0.138004415,2.167089056,0.379831428,0.273757081,5.076010041,0.133276789,6.37E-08,7.45E-08,0.171686064,0.343384753,0.121359779,0.151845014,3.65E-08,7.63E-08,0.078447349,0.344646762,0.569016433,0.362154076,-2392.456346,3.131830773
1.316455696,0.112991926,4.654225661,3.52169106,1.384115067,2.708318255,3.300128139,3.967032015,1.59529663,0.831574767,0.055555594,11.27808395,66.8194785,2.033120399,4.081166231,0.322594699,0.680822668,0.006581233,5.348401967,0.828537363,0.13479768,5.81E-08,6.68E-08,0.076397924,0.360909805,0.199698954,0.118653226,6.03E-08,7.20E-08,0.109542154,0.304093554,0.491875517,0.3269241,-2331.82149,4.027220432
1.316455696,0.113359474,3.274714858,2.788179289,1.137905757,2.849364806,3.034943309,4.242138545,0.800749739,0.845623019,0.05416831,106.0117645,32.061898,13.27387872,11.40610739,0.761649213,3.839256233,0.134998259,4.74900216,4.509093653,0.089007714,1.09E-07,1.05E-07,0.209240654,0.299773674,0.170287856,0.143817522,6.35E-08,9.00E-08,0.087872213,0.292397123,0.540298152,0.383055292,-2368.739774,0.985529708
1.316455696,0.109489195,4.557086921,3.168142847,1.610180615,2.709411513,3.787165152,4.04464369,0.596388626,0.838142393,0.062629819,10.54163843,82.59673896,5.953244521,14.72867125,0.530867562,0.847850564,0.043615606,18.84821231,3.73132241,0.166997191,9.21E-08,7.97E-08,0.089504049,0.366507275,0.197659384,0.116756795,9.27E-08,5.34E-08,0.062574988,0.287074727,0.423871683,0.296418836,-2347.694025,1.673527026
1.316455696,0.121276334,3.669699277,3.468199537,1.302676425,2.295625627,3.138101679,4.102406865,0.852999259,0.897027447,0.066045552,7.314878957,33.91342495,2.613691446,5.723857261,1.678690632,3.692034101,0.165651482,2.900173852,4.08109256,0.196300359,1.37E-07,4.88E-08,0.112325967,0.335171427,0.169058341,0.108601993,6.40E-08,8.33E-08,0.07854158,0.33938187,0.568566033,0.346696259,-2352.986633,1.004489259
1.316455696,0.090466783,3.878051725,2.389392847,2.388377439,2.817279868,3.803340345,3.803919652,20.77429997,0.943879875,0.026988439,63.17424105,18.07200522,3.512201454,3.828832249,0.261420085,5.005027351,0.105803291,8.241994943,4.357830784,0.161885863,1.05E-07,6.85E-08,0.161071784,0.268205581,0.187815526,0.13195488,4.81E-08,6.95E-08,0.089066075,0.609098888,0.560372391,0.441043154,-2752.581038,13.55559806
1.316455696,0.121061931,4.992051429,1.838918215,2.404995302,1.467567972,3.824196043,3.520516942,0.975403057,0.836178586,0.055575719,41.20532041,29.86794193,8.569031889,6.740211047,0.44315547,1.340502311,0.029821445,2.395408631,9.655785702,0.185741891,6.85E-08,4.30E-08,0.179233477,0.294677634,0.136301103,0.129158653,5.94E-08,6.20E-08,0.074887009,0.183300965,0.557717647,0.338150706,-2350.428916,2.026090559
1.316455696,0.126600442,3.401914899,2.492133162,1.056045361,2.671451504,2.459810107,4.209219312,1.44093726,0.872246364,0.046871231,54.2062428,300.9958197,5.633148468,6.315278062,2.416482011,3.823763566,0.217621666,1.44762579,9.484209396,0.161332413,9.69E-08,3.45E-08,0.110638777,0.459292478,0.122426531,0.104012274,4.59E-08,4.77E-08,0.0422973,0.451961826,0.630452122,0.44797498,-2357.368279,0.784225971
1.316455696,0.158719566,4.237893245,1.334559857,0.857701062,0.229311506,2.819017875,3.416163806,0.736755871,0.876183617,0.097236296,13.76737077,77.55896055,6.819305986,11.14746012,2.811267874,7.35283407,0.076963847,5.810220248,5.2853319,0.174164102,6.24E-08,8.93E-08,0.154691161,0.315934373,0.151195246,0.156689327,7.54E-08,1.23E-07,0.047325441,0.239789366,0.542514222,0.418270147,-2355.672443,0.289070971
1.316455696,0.136292744,4.344160727,3.896595208,2.160218881,3.552396754,3.766745564,4.947100149,23.70811042,0.88838488,0.053548092,28.36508447,132.5212552,1.015061143,1.892555269,0.109436477,0.17271011,0.076604323,0.768369341,0.67322323,0.171541207,6.40E-08,3.77E-08,0.151739582,0.400606627,0.15432708,0.07431338,4.70E-08,4.97E-08,0.047471925,0.331342717,0.483177791,0.429545656,-2348.493845,0.393193813
1.316455696,0.1173098,3.324564764,3.613640468,1.138321516,2.613472206,3.079879566,4.419092163,1.892899741,0.833227074,0.052327317,105.5704324,18.20427947,4.669662493,2.878339975,0.65913379,1.400692115,0.12328219,2.708425747,0.303169586,0.138113462,9.06E-08,3.39E-08,0.148382682,0.43926103,0.139672046,0.085686552,4.04E-08,5.34E-08,0.04888401,0.241771968,0.39476366,0.326081561,-2364.027605,0.526196276
1.316455696,0.067739203,4.402385442,2.391357724,1.637803506,2.299700855,2.87140988,3.650346907,2.492228777,0.784334521,0.042890901,54.70995647,41.9235252,3.525264293,3.176149136,0.657418053,0.804516692,0.181829945,2.971344814,16.76827675,0.142009244,1.03E-07,8.51E-08,0.081697112,0.412194086,0.172362028,0.128978179,8.06E-08,1.07E-07,0.062758976,0.326538154,0.424022914,0.276847232,-2394.142578,1.89695954
1.316455696,0.10022466,4.651512218,3.123045934,1.578555742,2.435014313,3.668347821,4.03864636,2.540431607,0.817832828,0.053623595,41.73364823,205.3358548,2.222696872,4.014216731,0.156201685,0.602999981,0.060124455,7.864995042,2.277334824,0.137181064,7.92E-08,1.03E-07,0.072802002,0.427769682,0.169894497,0.102018801,4.28E-08,1.05E-07,0.090333625,0.39431963,0.555657335,0.294698148,-2351.290216,5.467823472
1.316455696,0.097170227,4.008512075,3.559978062,0.490068799,3.278312843,2.916507699,4.000632145,1.833259044,0.799539874,0.054235534,20.72853587,48.57120703,2.22852066,3.751388863,0.18779061,0.982598498,0.070995377,3.504055279,3.480655466,0.08928929,7.77E-08,4.42E-08,0.145282776,0.412557278,0.163086958,0.092402332,7.93E-08,7.82E-08,0.097381088,0.309880714,0.52080573,0.518392503,-2371.497269,7.490773495
1.316455696,0.109990919,4.742982515,3.563851804,1.491703281,2.590481328,3.953631429,4.465394698,1.031026043,0.862926603,0.066963094,17.5010418,110.6211455,2.750750211,5.735524325,0.037404371,2.579756616,0.239303648,7.277682135,15.43405552,0.185511663,7.01E-08,3.79E-08,0.216421814,0.237615963,0.143706767,0.161258375,5.49E-08,1.06E-07,0.055485149,0.337542429,0.620775823,0.318547854,-2358.077039,2.187991694
1.316455696,0.125792138,5.076478886,4.350406589,2.80276831,4.274073847,4.143611462,5.21776067,1.33957226,0.895756835,0.043222198,20.62160388,12.38267558,6.09108102,5.11961671,0.102243104,1.580378588,0.317192861,14.12162257,1.288911707,0.120924731,5.54E-08,4.28E-08,0.177345251,0.384664672,0.14832421,0.087741605,6.30E-08,6.03E-08,0.080999309,0.315669898,0.44337056,0.417169071,-2366.22339,1.100252589
1.316455696,0.100005184,4.590940999,3.365128999,2.563145001,3.615712035,3.60332197,4.141468864,1.994495969,0.896256884,0.033561781,98.70362644,30.44705491,5.475119811,3.98315863,0.365001746,1.250158051,0.375583682,2.220195219,0.906296074,0.118499819,8.31E-08,7.44E-08,0.074626998,0.493339408,0.121089732,0.127190713,8.71E-08,1.06E-07,0.06525298,0.266792615,0.690904876,0.351295249,-2350.176306,3.813700099
1.316455696,0.122690417,5.057275865,3.773085744,2.381347278,3.48186366,3.339836755,4.419699486,0.753169717,0.861540761,0.060621331,267.3932431,739.5263537,12.3665148,19.2620526,0.314803275,1.361713383,0.080397177,2.59419557,0.268521391,0.241617002,9.65E-08,7.16E-08,0.126067899,0.248479306,0.165984038,0.157029789,6.15E-08,6.91E-08,0.060821667,0.470417271,0.570765064,0.295766367,-2423.117534,2.773824151
1.316455696,0.117883587,4.191092362,2.960607786,1.182484873,3.122230817,3.254303572,4.085820899,1.438248333,0.822774217,0.044539695,32.47638112,37.21267557,5.087765427,4.981852606,0.332122844,2.012107395,0.159428084,5.419330788,0.939299357,0.115303129,5.43E-08,7.99E-08,0.152571515,0.298676661,0.150227381,0.182994705,4.35E-08,7.81E-08,0.100226353,0.339060215,0.538396216,0.24528264,-2355.255536,4.890502576
1.316455696,0.118726324,4.956715571,3.187513573,2.592049891,3.21958815,4.275754621,4.045391738,1.23934298,0.930738587,0.056372097,8.379239108,30.49126241,2.676977998,5.479143895,0.122543309,2.65958003,0.816472419,7.004641372,3.537841613,0.198646999,1.08E-07,6.46E-08,0.136615068,0.281248224,0.170835959,0.148274601,6.99E-08,1.03E-07,0.064378804,0.319877066,0.503558743,0.38665102,-2341.377218,0.376235324
1.316455696,0.082174741,3.673790849,3.028935988,2.80438411,3.201712454,3.40971611,4.344207814,2.863437,0.920812515,0.026116801,46.58072852,215.9353987,4.424979672,4.54528559,1.760153831,5.989457705,0.562747894,0.542708958,3.26325441,0.212396936,3.23E-08,6.24E-08,0.206380608,0.334911841,0.103733909,0.103098082,4.16E-08,5.17E-08,0.039478436,0.732649486,0.679403822,0.39001004,-2368.012975,1.876311621
1.316455696,0.0881224,4.769938658,4.88158056,2.006249971,4.046859914,3.928982793,4.67381754,0.580802467,0.938689264,0.066427428,8.952841584,27.96884631,2.949910194,6.529947211,0.197218295,0.29037941,2.480481464,1.315652103,0.667439947,0.112785848,9.22E-08,5.26E-08,0.172826623,0.373245562,0.134389467,0.109595906,5.46E-08,9.80E-08,0.097156297,0.33818779,0.894589383,0.485212476,-2374.169962,1.210417618
1.316455696,0.098211149,4.860563553,1.704877744,1.301821288,1.630145986,2.661156532,3.427646436,1.972708604,0.762798966,0.055691615,49.39899779,46.91548617,4.952812876,4.670497033,0.341695297,2.548584938,0.063044752,1.809165019,0.942114178,0.207638235,6.25E-08,7.94E-08,0.221725201,0.1962003,0.147419333,0.178511573,7.75E-08,1.13E-07,0.048505025,0.236638895,0.724340611,0.420472599,-2374.766543,0.291691651
1.316455696,0.115348137,4.272060041,2.056112219,1.300637005,0.79543418,2.808198788,3.767748764,12.63726562,0.863332041,0.074206005,53.07734127,67.75037679,1.962362041,2.266837791,1.212666726,2.12762379,0.100150833,0.96248305,4.685196881,0.058198218,9.61E-08,6.37E-08,0.171083841,0.462388302,0.146270793,0.117168434,7.29E-08,8.34E-08,0.044890096,0.289180587,0.497239718,0.508810648,-2388.217478,3.282594316
