alpha,sigma,b1,b2,b3,b4,b5,b6,theta,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.736842105,0.117363873,4.373928898,2.646128328,0.208491479,2.300175528,2.611401488,3.047180626,3.253839356,0.028922067,127.77705,21.89264987,3.885387102,2.672189356,0.479259059,0.876010726,2.51789727,0.589862679,2.715323992,5.043364568,0.176569017,9.45E-08,4.55E-08,0.110724807,0.373958164,0.130628442,0.130337586,4.27E-08,5.46E-08,0.077781748,0.184765461,0.652830855,0.321385126,-2421.263699,0.634755182
0.736842105,0.093904223,4.640316785,2.907548866,1.323137039,2.90772551,2.470596693,4.393150118,3.198856086,0.038464738,12.99322924,123.6263478,1.275547647,2.954427695,0.082690403,1.702002344,1.840064118,0.091343406,58.33305867,6.811729488,0.170989227,6.41E-08,8.62E-08,0.105037552,0.330754617,0.16053214,0.148275318,5.14E-08,1.12E-07,0.084410833,0.277297497,0.74720179,0.390216296,-2383.046483,0.684422766
0.736842105,0.108124876,5.094486667,2.002813464,0.583071249,2.196288954,2.425636006,2.950879485,0.628168147,0.155213953,37.9872809,29.31350455,13.9497073,13.418391,0.305197376,2.438449444,0.47975976,0.028713348,30.40299478,9.699080617,0.213705578,6.17E-08,9.47E-08,0.110132758,0.249577821,0.185051565,0.188283459,6.42E-08,1.07E-07,0.053248492,0.26242112,0.473554899,0.306791585,-2365.756923,2.106033921
0.763157895,0.122147701,5.049491816,3.086622197,1.023161274,3.449469906,2.57502709,4.077764768,1.198875446,0.160988015,15.61599435,33.95134859,6.206289857,5.518320791,0.267918038,1.614817587,0.270805153,0.007292805,6.590793589,0.398377042,0.176931546,4.02E-08,5.25E-08,0.146189889,0.362702159,0.125887063,0.095171307,6.21E-08,8.51E-08,0.093117796,0.220081263,0.495606062,0.320062975,-2363.957421,2.005252286
0.763157895,0.112574701,3.764964104,2.675607447,0.079288976,1.150233912,2.262140508,3.01474804,1.765675982,0.226336294,16.3126112,75.93629681,2.708614155,4.665468686,0.679899769,5.312922923,0.437099701,0.009833363,2.720280947,5.10228414,0.141172105,7.07E-08,4.07E-08,0.21478691,0.245491997,0.169011407,0.15472392,4.52E-08,9.54E-08,0.07481341,0.226307654,0.532326058,0.401224041,-2366.513581,1.700932606
0.763157895,0.126117056,3.720621678,2.636465753,0.702875409,1.826714466,2.438203297,4.101733781,14.6621234,0.092695471,101.5208971,44.92052278,2.522337111,1.819447292,0.813097039,0.736399284,0.738414529,0.006278551,7.44674028,3.384728094,0.102981479,5.47E-08,4.04E-08,0.170566939,0.483717345,0.101820021,0.077555117,3.19E-08,4.19E-08,0.06335893,0.224323881,0.516337402,0.472727549,-2363.118599,2.701145797
0.763157895,0.139776434,4.817585732,1.701984127,0.716240606,1.071840184,3.133866668,2.950341578,0.574507003,0.066047309,116.5836532,82.52951161,24.93049714,22.05069007,0.225411839,3.369539842,1.19386553,0.144445947,3.485541689,14.37185151,0.163713804,6.18E-08,4.71E-08,0.090952941,0.491362519,0.116232489,0.095061582,7.15E-08,7.15E-08,0.042676412,0.213285632,0.631647963,0.409928823,-2382.387744,0.557289781
0.763157895,0.089165126,4.628547302,1.949777408,1.677108424,1.55664912,2.621829283,2.869263591,4.26571735,0.090150959,76.21488177,39.15319996,3.379610618,2.556523504,0.737038336,2.321030954,0.664595765,0.108913462,16.17135946,1.52509223,0.179245865,6.05E-08,6.46E-08,0.118515485,0.325503027,0.176477042,0.115733733,9.61E-08,7.47E-08,0.084524552,0.196598072,0.642540026,0.305357293,-2374.225798,0.86549404
0.763157895,0.09640981,4.326417717,2.885879503,1.305977384,2.276128769,2.734571932,4.053621534,3.862569767,0.118163336,438.0087066,190.5122098,3.479006144,3.760941365,0.726161882,0.659736927,0.561745404,0.038296702,1.831234332,3.820774771,0.1894515,8.00E-08,6.37E-08,0.162450822,0.27376284,0.159042689,0.14900488,6.87E-08,1.26E-07,0.066286932,0.302469168,0.627065711,0.373414547,-2390.395257,0.567642253
0.763157895,0.107133148,5.257154387,2.360427416,1.825915522,2.359692299,3.505337075,3.130149162,10.13337656,0.10322003,50.56429633,44.02607149,2.281638107,2.092943691,0.300223335,0.90378996,0.526822368,0.036975019,5.940691393,0.866751938,0.196692856,6.08E-08,5.25E-08,0.069840624,0.452902436,0.132627281,0.100048725,3.86E-08,9.16E-08,0.047887833,0.254844564,0.541150185,0.31156504,-2350.609787,1.013178144
0.763157895,0.113522119,3.733169723,2.240203313,0.753611018,2.243787297,2.305865092,4.05180888,1.970193421,0.122203517,167.4636019,75.91661086,5.941277226,4.88069621,0.363582657,2.770959206,0.566804333,0.026136017,5.206370273,2.709439299,0.168667801,9.05E-08,1.19E-07,0.12901061,0.344457699,0.149457556,0.139097428,3.32E-08,7.07E-08,0.069308592,0.343426039,0.546432922,0.390714541,-2368.014089,0.774079866
0.763157895,0.093603436,4.99692214,2.386545175,1.411583895,2.38724729,2.66189083,3.42855588,1.919356947,0.085415805,151.86194,58.18052018,5.581679749,4.514932684,0.272742632,2.214170783,0.692303638,0.068209492,2.108028621,0.275600115,0.190452156,4.64E-08,4.78E-08,0.149796787,0.395420184,0.084644444,0.114392781,4.86E-08,5.92E-08,0.065293446,0.225280238,0.584093194,0.446709391,-2362.92419,1.744023136
0.763157895,0.117348589,5.321164412,1.312165056,2.756555259,1.647343927,3.441771827,2.942323403,1.362903384,0.057530147,13.46402027,193.6723898,2.225561572,6.087143629,0.201242044,1.590537736,1.265490363,0.112411989,2.712251932,17.34577049,0.102512709,7.76E-08,7.86E-08,0.136222568,0.488266831,0.106831957,0.104114442,6.30E-08,7.94E-08,0.062051195,0.285972111,0.474328639,0.398115794,-2377.030191,0.489488518
0.763157895,0.080712985,5.029087159,3.033476486,2.105042056,2.603237306,3.325320424,3.592698324,0.569850035,0.06471973,22.36711595,86.78077774,9.804623435,16.80465748,0.240075653,0.260665565,0.710217913,0.060760863,4.30263879,0.573553409,0.182071336,5.74E-08,3.06E-08,0.150731679,0.348172839,0.119491353,0.122744047,7.94E-08,8.91E-08,0.076788489,0.333634743,0.660256083,0.326555395,-2371.111788,0.197558044
0.763157895,0.119932968,4.614562076,3.335539702,1.73406482,3.268403453,2.539034292,4.029335034,0.966725525,0.046404182,26.71059377,72.18005148,3.900358475,7.256615014,0.148545906,0.714116881,1.336503292,0.115644985,7.266804793,29.73087178,0.130411075,7.55E-08,6.39E-08,0.191221153,0.413141087,0.147053144,0.077159525,5.93E-08,7.89E-08,0.041013738,0.366071671,0.559228937,0.333990376,-2393.098031,0.78422607
0.763157895,0.136051026,5.099616666,2.366467287,1.817328806,1.752165439,3.625571085,3.626063145,1.896752314,0.048941722,114.5025739,21.96599316,5.217082652,3.457823043,0.218741193,0.549601074,1.387460901,0.097373397,7.56807582,1.340416752,0.122130573,9.85E-08,6.27E-08,0.100072639,0.493800541,0.130364375,0.107037064,7.98E-08,8.09E-08,0.046594486,0.245428305,0.417462063,0.391558414,-2362.581381,1.48801047
0.763157895,0.146045191,5.517465706,3.573165699,2.482842592,2.442716549,4.026123959,3.797110429,3.055842618,0.060617054,17.08326356,171.408944,1.264617834,3.07514115,0.042931117,0.363510705,1.433895413,0.094627141,57.78299877,2.940566013,0.188050029,5.78E-08,4.40E-08,0.081882043,0.473080789,0.145191256,0.072643846,4.33E-08,7.20E-08,0.03915182,0.385014337,0.695955766,0.321142824,-2364.330551,0.546992148
0.763157895,0.095596889,4.206276628,2.810059625,1.175431191,1.195547432,3.029505,3.621528814,6.398342028,0.117184017,305.0379751,45.19877529,3.268668803,2.493118225,0.480797886,0.793494977,0.761990138,0.019311773,4.638167236,2.173198807,0.154800881,1.01E-07,9.35E-08,0.115362635,0.312397285,0.140063096,0.168182162,1.03E-07,1.19E-07,0.109193525,0.234024314,0.542656177,0.327861,-2393.920446,1.190612468
0.763157895,0.120023535,4.731886922,1.680719228,1.809139851,1.705579857,2.970317201,3.521914461,19.30524542,0.080413289,227.698169,25.0815865,3.331122953,1.630055998,0.717150328,1.339301186,0.611253629,0.029349209,4.788187287,1.9452555,0.098098581,7.06E-08,4.96E-08,0.180332719,0.303960651,0.179772573,0.12536465,9.33E-08,6.49E-08,0.112470548,0.250638081,0.86707095,0.373714007,-2372.143781,0.423855665
0.763157895,0.161320583,4.731715601,1.491701456,2.094577927,0.698068817,3.822267784,2.715829261,1.500762979,0.063019999,174.9670295,59.20231734,7.537350943,5.223737664,0.750431741,2.030677849,0.907712555,0.126845581,40.22457249,17.01667061,0.160149532,1.03E-07,7.15E-08,0.154383838,0.292500337,0.136077547,0.153353991,6.37E-08,8.36E-08,0.103534433,0.181209288,0.472457176,0.319892781,-2380.32202,1.053380705
0.763157895,0.1474769,3.640015395,3.863635426,0.760959371,2.811893019,2.724278598,4.501951126,1.118944235,0.091335706,962.2573973,60.36726504,8.397137261,5.828775223,0.181360586,1.018268509,0.647924182,0.018622106,0.868550202,6.470410191,0.094142131,6.24E-08,1.03E-07,0.098029504,0.411037954,0.18836577,0.138648577,3.62E-08,6.85E-08,0.069775792,0.170578921,0.465726836,0.453019328,-2386.233946,1.656868341
0.763157895,0.14121551,3.512003279,3.051591926,0.848071745,3.039012233,2.333949412,4.283584977,1.965694611,0.039160025,47.89879843,62.37917356,5.393812266,4.703173065,0.252323458,1.932135174,1.624810462,0.024337289,4.036910758,2.493452939,0.121162668,6.11E-08,8.79E-08,0.092801229,0.401578004,0.184044743,0.135924285,1.04E-07,7.32E-08,0.064488743,0.341317106,0.560528056,0.438325805,-2372.452371,0.751281014
0.763157895,0.108839619,5.957663001,2.400901786,1.972291873,2.234191211,3.707667029,2.392093336,0.6399792,0.06378033,16.39136207,115.135897,7.371469093,16.9021972,0.0461692,2.363558124,1.008356049,0.130038271,7.571823615,25.42596919,0.133404727,6.38E-08,4.20E-08,0.104024526,0.365063663,0.172549129,0.136675783,6.65E-08,5.47E-08,0.088281946,0.370343063,0.466145864,0.331012055,-2412.648366,1.95849427
0.763157895,0.124702684,5.207314468,1.277155896,2.274075719,2.270528747,2.915364355,3.39270712,3.181555177,0.08354239,6.93994729,117.6633244,1.23601504,3.521497905,0.162787649,2.723491604,0.720154811,0.05710978,2.854704881,1.925232415,0.220434095,5.46E-08,4.66E-08,0.17024792,0.302964827,0.148175399,0.118321934,4.47E-08,7.90E-08,0.0398556,0.36309274,0.666831385,0.544348563,-2382.999364,4.289224696
0.763157895,0.114901151,4.778104528,2.245766561,1.887022896,1.096958682,3.222685818,3.016766711,6.847025764,0.170507881,18.26861018,82.152816,1.266751104,2.401152168,0.084120103,0.954964832,0.383103293,0.012878177,0.880219436,9.061066505,0.180516116,6.22E-08,4.37E-08,0.139603833,0.410266995,0.117505139,0.106550598,4.74E-08,5.23E-08,0.045557114,0.250134516,0.522301717,0.551330704,-2363.346093,7.480000548
0.763157895,0.126332172,5.244669599,3.140927845,1.755228221,2.790002397,2.963171234,3.985297851,0.591037325,0.042084735,10.17731227,37.17209319,7.119067666,14.44333316,0.032836089,0.950316019,1.633489704,0.026196961,32.78648844,9.925997553,0.122491857,5.66E-08,7.72E-08,0.138254938,0.394434468,0.151094239,0.108171422,7.52E-08,9.06E-08,0.085552775,0.418855142,0.72911545,0.343889976,-2362.832385,1.007864742
0.763157895,0.15060182,5.358784578,1.348817547,1.958821423,0.704827039,4.190712832,2.787358133,1.320330945,0.03560998,211.3448808,36.20060365,9.356518526,5.693744813,0.322329912,0.906091247,2.269107486,0.052023843,0.983586139,0.400746085,0.131717274,1.20E-07,5.04E-08,0.094235838,0.314015712,0.172533328,0.196733487,1.17E-07,1.78E-07,0.090763894,0.182566655,0.500515554,0.534687986,-2362.868294,1.248667849
0.763157895,0.109789872,3.729400307,2.052014795,0.717095379,2.643960979,2.154581497,3.92640768,3.957476285,0.038481153,99.03866191,136.7709531,3.822832405,3.552811858,0.627702138,2.299630801,1.567915908,0.069707485,7.832243705,3.248348233,0.198062692,8.69E-08,8.39E-08,0.114015811,0.248449528,0.159942008,0.219633821,8.28E-08,9.96E-08,0.059895787,0.29226747,0.528424439,0.355762549,-2365.038877,1.669071465
0.763157895,0.138985464,4.247583526,3.238516537,1.351236249,2.228496352,2.948550677,4.092410032,12.26861554,0.066262407,17.13964407,7.060418943,2.006223391,1.176637303,0.345148529,0.413406492,0.922869709,0.069504238,5.220970215,1.171649713,0.14910536,8.73E-08,9.81E-08,0.098938786,0.348954438,0.131333521,0.129574101,1.00E-07,1.16E-07,0.142093392,0.234413166,0.51903234,0.371316253,-2363.373637,1.252833452
0.763157895,0.137585361,4.226802962,3.636293961,0.733662728,2.978255724,2.640132779,4.077971982,1.636956392,0.115847802,10.39234378,36.72353622,2.083040796,3.853613393,0.054166049,0.842521094,0.620667256,0.020137565,3.002007581,0.444783519,0.124662106,1.14E-07,6.09E-08,0.098749796,0.427335344,0.122492716,0.128559706,6.03E-08,1.29E-07,0.098199967,0.28077902,0.520507085,0.272735833,-2361.865759,2.138192098
0.763157895,0.133442166,5.271211024,1.871154043,2.228819649,2.982389079,2.556130426,4.178978947,1.34130823,0.054285156,159.5205641,218.3297795,7.308283974,7.291301232,0.13963762,0.916005213,1.101366407,0.074173129,5.279657514,0.254034818,0.122847093,1.30E-07,9.12E-08,0.073099262,0.359253563,0.195263135,0.145426664,9.53E-08,9.54E-08,0.10410987,0.365196598,0.56461395,0.517399409,-2390.223082,0.586857341
0.763157895,0.100208297,4.171087565,3.312014736,0.891018544,2.225332511,2.477986247,3.928894072,1.843433348,0.069893788,3.354102436,69.06841556,1.029754353,4.182144082,0.109688001,1.938588533,1.289471291,0.009523137,2.914585749,0.997729566,0.147657885,8.59E-08,4.79E-08,0.130136928,0.366426199,0.158236494,0.133090143,7.32E-08,8.52E-08,0.064452059,0.173005224,0.901680761,0.375146485,-2372.366262,0.805813072
0.763157895,0.155320172,3.465514274,3.473922041,0.319817873,2.71669436,2.07987449,4.405204241,9.419817958,0.116848727,35.13642725,144.0874505,1.669477753,2.790086165,0.2274426,3.61412703,0.564136813,0.050645859,1.514122336,41.75950282,0.223521356,8.71E-08,4.49E-08,0.08623298,0.314296975,0.16407557,0.133043774,5.53E-08,6.93E-08,0.078829088,0.288718288,0.539433025,0.445417013,-2397.038279,0.618519749
0.763157895,0.126334793,4.140396993,3.075017797,0.806091884,2.790419738,2.51853635,4.432610946,46.10914839,0.053325542,378.6207175,67.45511518,3.289614514,2.635513789,0.269256946,1.977484978,1.216190986,0.206498027,3.123650415,1.628397725,0.262486923,4.40E-08,5.20E-08,0.134093584,0.22130288,0.140391321,0.153108436,7.72E-08,9.33E-08,0.088616589,0.217374827,0.706757705,0.427993025,-2398.191724,0.775607019
0.763157895,0.141463394,5.152467135,0.844072401,1.565039918,1.182544192,2.837018933,2.974556281,14.7110178,0.165539324,121.6894688,62.02052126,2.973817078,2.103974569,1.138055507,1.52147976,0.377691413,0.013620773,1.251540959,3.099151488,0.146916695,8.25E-08,1.07E-07,0.107495634,0.336152982,0.149195987,0.210984929,7.34E-08,6.66E-08,0.049253444,0.159809192,0.509894807,0.380134355,-2352.064985,0.362319673
0.763157895,0.087873352,4.375291601,2.659803615,1.997670862,2.503865646,2.748878939,3.886218748,1.78918446,0.129519792,31.7845374,277.1272707,2.328274074,5.180641845,0.064578655,0.983299396,0.440392997,0.032677443,0.814204496,1.526366885,0.115091136,8.31E-08,4.89E-08,0.145850411,0.425732952,0.140734765,0.114020013,3.86E-08,5.33E-08,0.058570499,0.267614471,0.760866108,0.717463921,-2367.845768,0.270987392
0.763157895,0.116828842,5.132419564,3.193943204,1.006445021,2.032646714,2.738686445,3.510081133,0.523529711,0.234472477,22.24279972,40.39813862,12.10117308,17.55039131,0.07469482,1.57022463,0.399779198,0.006416669,5.075168826,8.922619182,0.162057761,7.42E-08,6.89E-08,0.14910471,0.311230782,0.168392303,0.147599727,1.02E-07,1.18E-07,0.061614354,0.198248517,0.634728098,0.401097047,-2375.144031,3.219838438
0.763157895,0.111679226,3.689307971,2.884059335,1.004613647,2.744131887,2.016069076,4.773169144,2.246187367,0.187119737,52.2872082,62.7128816,5.319410718,4.15691455,0.59898803,2.477876787,0.300194092,0.002541268,1.187462998,0.415155525,0.135059508,7.65E-08,7.80E-08,0.234568508,0.359404961,0.107627389,0.086083195,6.17E-08,6.95E-08,0.077256154,0.330869297,0.497794282,0.422327236,-2357.635146,0.365581605
0.763157895,0.133189163,4.256297706,0.884625333,1.676905334,0.961258594,3.067812514,2.722132772,0.923848054,0.063612841,604.0209674,93.6654349,14.05134625,9.839013395,0.865656161,3.199986867,1.082829881,0.074768396,7.419053238,6.291882171,0.200624071,7.15E-08,7.76E-08,0.111318035,0.409127716,0.106233573,0.096240688,7.33E-08,7.36E-08,0.076455621,0.414335684,0.627295168,0.394317424,-2383.922543,5.300691616
0.763157895,0.131051098,4.590553162,1.648475088,1.320745763,1.587449153,2.431716732,3.823513729,15.9749266,0.096398026,263.4096074,48.45716937,3.405719766,2.358705932,0.562789701,1.400947824,0.810085409,0.042154518,0.978734405,1.361163764,0.108233181,8.80E-08,6.80E-08,0.069866887,0.465104424,0.13149374,0.166971518,6.89E-08,9.93E-08,0.058329926,0.204252281,0.554720185,0.32986416,-2344.503766,0.742113808
0.763157895,0.148759404,4.006891053,2.697247136,0.923434408,2.362603308,1.905714922,4.393271389,8.047271166,0.106998034,573.1880627,15.48066916,3.870252624,1.56423033,0.581505462,0.245238583,0.684985761,0.035903037,42.00658742,0.248395008,0.114513551,9.22E-08,4.14E-08,0.083005692,0.516439338,0.134253705,0.085580569,5.57E-08,8.51E-08,0.06620687,0.183072008,0.557336996,0.496110188,-2350.452224,0.778883809
0.763157895,0.148738067,4.818425803,2.528663269,1.583853789,1.857415716,3.121960704,3.035705842,0.755058488,0.141685353,167.8176083,45.04554786,15.00401852,12.89174168,0.338207995,1.879589928,0.564629412,0.03752658,29.3804889,23.59669295,0.109989145,6.58E-08,1.01E-07,0.115426987,0.334684274,0.165911177,0.212173224,4.02E-08,1.16E-07,0.06181487,0.192256528,0.656467497,0.378740875,-2347.790077,1.427690976
0.789473684,0.114351125,4.408741957,2.284383936,1.112209458,1.618422177,2.782351997,3.670573287,2.256792322,0.111170419,3.7751508,258.884247,0.999232997,4.432805555,0.229049675,5.298865161,0.680181577,0.021927907,2.643343188,2.500662442,0.137645255,5.44E-08,6.43E-08,0.231173782,0.258109457,0.152174099,0.157821917,6.12E-08,1.25E-07,0.063075186,0.341051701,0.667163782,0.352037952,-2370.368959,1.364852562
0.789473684,0.091712226,5.134026818,2.734988144,2.576104483,3.467682186,3.096688425,3.983833313,1.217719446,0.075656709,557.0093565,20.15345969,9.558862319,4.860007043,0.197983872,1.421891324,0.594117152,0.034745627,74.45222179,1.843276676,0.110233604,6.88E-08,3.79E-08,0.164449748,0.370184849,0.169834437,0.098987238,3.50E-08,5.72E-08,0.086309925,0.365793824,0.471539463,0.32998324,-2361.859548,1.422692005
0.789473684,0.083261755,4.929440505,2.276490668,2.639058386,2.195574829,3.47272669,3.641576287,0.857598724,0.118802638,45.76777037,424.8577528,5.233018085,12.13106099,0.095825608,1.701547518,0.512274485,0.02846378,2.687358568,1.311447437,0.137489489,7.75E-08,6.69E-08,0.081106529,0.514396624,0.13149125,0.096983652,6.38E-08,7.24E-08,0.038532176,0.492928796,0.452931482,0.503915013,-2374.102015,5.144163744
0.789473684,0.142193547,4.911349565,2.510755607,1.7713011,2.50251298,3.290822159,3.61203071,5.18484259,0.123291934,19.59298509,353.9424888,1.371646966,3.401326898,0.142428137,1.992460688,0.544281146,0.033801938,8.728666056,2.239635474,0.240569426,1.16E-07,7.48E-08,0.13447086,0.219964585,0.162751224,0.159427966,1.09E-07,7.27E-08,0.082815565,0.330976614,0.47999898,0.39602374,-2366.364138,1.571605457
0.789473684,0.085123373,3.8636642,3.325226734,1.777449603,3.064082651,2.550454402,4.502019344,2.604524182,0.025174955,38.01556111,195.8152914,2.605477641,3.887384972,0.38275203,1.646030889,1.870924353,0.06002874,2.465559592,1.449444896,0.211928465,1.01E-07,5.00E-08,0.11979362,0.332754111,0.139106672,0.093741975,7.94E-08,1.11E-07,0.102674816,0.318379179,0.512194377,0.348517345,-2404.993318,0.902193195
