D,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.083898305,0.122770286,5.650820973,2.662149254,2.21977423,2.206637181,4.36646901,3.12564518,2.662807593,0.860246983,74.44119358,26.16502229,2.867962463,2.427023503,0.313898616,0.467589447,0.81965172,0.086621843,24.52580195,1.655598575,0.109850872,5.60E-08,6.33E-08,0.148724058,0.457344534,0.132933156,0.09219938,6.58E-08,1.06E-07,0.058947709,0.34826212,0.471366808,0.39400633,-2345.005984,0.377011852
0.083898305,0.109278594,4.868822746,2.788902828,2.608308335,2.650045294,4.029097353,3.900456735,1.592979366,0.882596141,13.32210105,98.55863228,3.078596049,4.688822693,0.538068336,1.569407771,0.707652246,0.129613748,3.75417524,0.471763548,0.155317844,6.55E-08,4.26E-08,0.166562711,0.370794242,0.142311564,0.111642272,3.36E-08,5.89E-08,0.053371167,0.191819054,0.591010036,0.402721682,-2339.860021,0.265406756
0.083898305,0.086823553,5.023044564,3.907351901,3.005387454,3.144218637,4.067327046,3.791230988,8.975976351,0.853048914,61.22582319,110.8370734,1.440586066,1.98097925,0.681369887,0.409708348,0.441577967,0.122567444,3.034022119,2.511157995,0.19139024,8.03E-08,8.13E-08,0.113743696,0.384112508,0.147126256,0.095290103,5.32E-08,7.99E-08,0.068336903,0.355828352,0.610011809,0.389990059,-2388.794509,0.591457498
0.083898305,0.123270603,4.388150508,2.222883741,1.600333551,2.224021221,3.142938048,3.779321756,7.594357263,0.815077961,30.66981795,105.6768481,2.708716006,2.68967008,0.877155285,2.08422467,0.663901291,0.051220032,1.47269759,0.770787367,0.196156332,5.86E-08,9.10E-08,0.104941497,0.338764379,0.110866825,0.17828765,4.15E-08,9.36E-08,0.070983032,0.31700884,0.434633782,0.521043871,-2350.858892,0.423522233
0.083898305,0.071128059,4.500453884,3.794863891,2.197983982,4.02816088,3.632806078,4.42597964,1.510587347,0.887669971,41.34033595,20.78546036,5.63856908,2.832432306,0.699308204,1.96026684,0.336824127,0.101981195,5.913412115,0.287250188,0.152490103,8.09E-08,6.81E-08,0.177392233,0.344462503,0.14120453,0.079951895,4.13E-08,1.24E-07,0.104498421,0.262350256,0.53684311,0.639371959,-2383.837045,0.579883154
0.083898305,0.106643005,4.944046634,1.867821747,2.347338618,2.556794036,3.244522204,3.127738238,3.7098051,0.861861716,149.3944876,249.9854926,3.574582741,3.544761347,1.489494115,3.137414401,0.555315275,0.04406458,4.980569867,29.99153501,0.130686345,5.70E-08,4.73E-08,0.174317504,0.359008426,0.131321639,0.143230232,4.48E-08,6.17E-08,0.061435643,0.418292052,0.519166173,0.375449966,-2353.030673,2.675127105
0.083898305,0.090506947,4.048080772,2.487360523,1.773768706,2.576927078,3.210165978,4.029813933,1.19300771,0.895091128,64.16370026,189.6546534,5.916273952,7.466793616,1.153482382,4.430751716,0.679377638,0.145361991,3.204953891,0.84660645,0.103921794,4.94E-08,5.28E-08,0.153715796,0.437012737,0.140382963,0.088870603,7.22E-08,7.44E-08,0.076095859,0.426670264,0.55298728,0.416170238,-2357.91762,0.438181995
0.083898305,0.074626041,4.765937298,3.735181557,2.21372974,3.70454133,3.447689522,4.693918985,1.169688483,0.895193232,3.48026931,27.83367855,1.475142243,4.571953676,0.089274823,1.271745318,0.726231971,0.019770057,1.656008833,5.924964446,0.200999013,7.95E-08,8.07E-08,0.194290202,0.258434365,0.13274789,0.141075245,5.27E-08,1.44E-07,0.072452929,0.216051225,0.58006843,0.426467505,-2353.339742,0.436088562
0.086440678,0.125518087,4.645360123,4.235939572,2.350907304,4.100002349,4.075251076,5.136245398,3.279652757,0.910327191,8.566506807,116.4140652,0.971963229,2.757328523,0.068716991,1.80139312,0.499281518,0.106696483,6.5020756,4.298761989,0.204849166,3.73E-08,5.67E-08,0.208388872,0.286430344,0.124089539,0.121263335,6.16E-08,6.46E-08,0.054978523,0.544696807,0.336433008,0.462883518,-2355.189201,1.181889604
0.086440678,0.047764402,4.972998771,3.778374423,3.054749818,3.502247128,3.818837162,4.672710525,3.268110393,0.87558445,158.5778015,1040.314383,3.604254146,4.478765961,1.203317327,1.761762111,0.25545895,0.024074848,3.065533933,2.544385593,0.194400898,1.21E-07,8.26E-08,0.179495707,0.290628627,0.100411759,0.149952939,9.80E-08,1.45E-07,0.085109622,0.539169431,0.465933696,0.469517231,-2385.995197,6.146613148
0.086440678,0.103176359,4.681053311,2.078743123,1.771507861,2.278720635,3.21072047,3.854072038,1.740059292,0.882651383,11.18008905,67.80564191,2.105040939,3.7174108,1.398271446,2.266885907,0.833040385,0.066355258,1.828122675,0.594947425,0.150031546,7.75E-08,5.16E-08,0.150508297,0.389106297,0.111903049,0.135570087,4.12E-08,5.38E-08,0.062880501,0.317673878,0.391030371,0.383230079,-2343.509564,0.49747975
0.086440678,0.113607663,4.819271621,2.972572078,2.480444958,3.1140403,3.561098417,3.820929247,0.654360898,0.825292873,26.73507919,10.9765023,9.492073973,8.127708883,0.239532617,0.783110031,0.520241376,0.066772755,1.153339521,0.139904669,0.158719834,6.46E-08,8.60E-08,0.097959565,0.37788178,0.16787389,0.144262561,5.00E-08,1.06E-07,0.053302064,0.309478981,0.510048868,0.265832174,-2351.460213,4.800077175
0.086440678,0.109775183,4.853933686,3.558375517,3.091470365,3.654917564,4.028770682,4.696624371,0.983879166,0.887503293,105.2576811,127.4214748,5.671857469,7.797287528,0.620945652,1.316163337,0.313365731,0.067113621,0.300024477,5.686571655,0.205920495,1.11E-07,5.67E-08,0.171339539,0.308288163,0.12392876,0.145582353,6.59E-08,6.17E-08,0.044940396,0.376998853,0.511612006,0.400784949,-2357.20211,1.097452188
0.086440678,0.122187739,6.398968312,2.265550251,4.005628327,1.847581375,5.149701018,3.326679721,7.613520018,0.859224692,15.41792402,50.52265936,1.191622567,2.012146363,0.0860061,0.971031475,0.559431683,0.103228236,5.885002324,0.749501881,0.247226786,1.14E-07,1.06E-07,0.078289862,0.338077091,0.163876288,0.107055207,6.32E-08,6.52E-08,0.065474417,0.374793778,0.440629083,0.444468276,-2350.018995,0.790180655
0.086440678,0.130482389,3.862913613,1.541393142,0.93528624,1.965697732,2.045425106,3.628358454,1.069453171,0.847116047,216.946557,43.94851249,10.7904856,6.696175951,2.201811804,6.454996686,0.83722983,0.182856253,1.56619744,4.112896581,0.123495832,6.42E-08,7.71E-08,0.117358269,0.393604272,0.151917457,0.11706759,6.29E-08,7.76E-08,0.096556298,0.409741008,0.505779802,0.549922227,-2364.944697,3.033836639
0.086440678,0.1029337,4.921620604,3.995187899,2.618744822,3.688063462,3.431767506,4.684624234,22.53235236,0.810880556,282.9135409,19.29309533,3.232456623,1.928766335,0.173721881,0.320676463,0.534623955,0.039314943,3.54284632,1.982321095,0.102068836,5.39E-08,6.65E-08,0.129807813,0.386389047,0.16087255,0.124497311,1.01E-07,1.25E-07,0.096364099,0.230419048,0.36416491,0.476764005,-2374.213717,2.489037533
0.086440678,0.059647158,5.940176994,4.520098527,3.28865742,4.510506609,4.897951493,5.396627644,0.568562119,0.882139397,6.430645103,1.977379893,6.583339468,0.755467606,0.374213854,0.117382552,0.185852346,0.020502918,0.107973995,0.370077697,0.155258359,7.68E-08,9.87E-08,0.13506948,0.3955509,0.176825071,0.089830977,9.97E-08,6.08E-08,0.047464876,0.617544413,0.714005329,0.346583467,-2480.28986,7.466348353
0.086440678,0.085828669,5.148535182,2.871495033,3.233486568,3.604178711,3.716041811,5.030349248,0.485852946,0.910749758,8.574208575,9.112809755,11.87939643,17.17975958,0.184765763,1.490607199,0.503332106,0.286350842,4.51204708,4.363540616,0.153129182,6.09E-08,6.90E-08,0.070416457,0.313007655,0.227682615,0.133386338,9.19E-08,1.15E-07,0.102377416,0.263155687,0.543609679,0.405548623,-2358.033705,0.587807142
0.086440678,0.110950325,5.371398731,3.190225804,3.213392439,3.678003732,4.308783102,4.691337497,1.715109969,0.881343584,19.8232802,967.4444457,3.596498441,6.728015361,0.241514907,2.868301531,0.541560429,0.009705341,7.13665426,0.826255675,0.188457338,1.09E-07,5.86E-08,0.088661154,0.39264365,0.186325765,0.084900541,8.26E-08,1.13E-07,0.059011191,0.406790698,0.593670772,0.355158,-2404.842108,0.713933973
0.086440678,0.086914409,4.309709118,2.892730605,1.68060864,2.670651117,3.512555907,3.696467674,4.963755765,0.864060319,12.68168265,17.51830617,1.922275407,1.469284897,1.358623187,1.159777324,0.61632703,0.090195293,1.395064347,5.750157029,0.18996173,6.81E-08,4.04E-08,0.070606606,0.377693529,0.127352694,0.169866268,5.13E-08,9.83E-08,0.064518914,0.189070767,0.555160213,0.361296974,-2342.674206,3.563557684
0.086440678,0.10447807,5.624418554,2.909938166,2.706134988,2.832307687,3.720013105,3.819282015,0.468168951,0.848768796,4.882357696,368.2610184,3.292657957,28.63505334,0.013949908,2.78214834,0.735176242,0.264389531,3.611436515,5.267242301,0.168238054,6.74E-08,5.46E-08,0.225152014,0.282845389,0.145122298,0.107271789,5.62E-08,8.19E-08,0.071370197,0.396726208,0.465988893,0.264944752,-2377.988458,0.426114629
0.086440678,0.146194948,5.684009516,4.266670431,1.492960361,4.26862223,3.672741124,4.008778578,0.610970753,0.830819554,88.35554073,2190.120957,8.018418074,18.47529689,0.605528626,2.638568363,0.93899867,0.279385728,2.397189178,12.08167925,0.174935568,5.90E-08,9.38E-08,0.097957918,0.339327105,0.168036571,0.135701596,4.53E-08,1.16E-07,0.084040927,0.365782562,0.738677257,0.381182981,-2496.535774,1.153279218
0.086440678,0.103188264,3.690270786,2.350599848,0.114971177,2.183622948,1.761669698,4.541832967,1.624200633,0.838408375,45.76194065,46.98718366,5.032630265,4.946936451,1.194164016,3.391603417,1.154121814,0.112663229,0.615203503,0.345307901,0.180358086,1.14E-07,1.00E-07,0.16028358,0.251695728,0.167404002,0.159030052,5.81E-08,1.13E-07,0.081228167,0.200736501,0.560304232,0.362635317,-2373.180266,2.905971384
0.086440678,0.115078156,4.856173575,3.785627866,2.122770688,3.002194003,2.972050217,4.442879794,1.148385165,0.841619881,13.18102041,85.51628472,2.181669919,5.312341712,0.098911271,1.945584497,0.859215842,0.583342781,7.53835585,2.802803836,0.153543298,7.20E-08,6.81E-08,0.124918713,0.393222322,0.115153462,0.11728415,4.34E-08,7.44E-08,0.095877797,0.336229054,0.490239459,0.369153367,-2365.76777,0.852421333
0.086440678,0.130344214,4.907675468,4.166189207,3.029064182,4.153481486,4.046677913,5.692589658,2.389691189,0.894981134,9.707965749,77.48577727,1.700985276,4.519093721,0.165761258,3.474056126,0.43290237,0.043369094,2.559243156,0.668201389,0.244607042,7.62E-08,4.95E-08,0.131542998,0.258095618,0.154049698,0.098364443,7.00E-08,8.21E-08,0.113339923,0.553574155,0.334973672,0.389456323,-2401.216612,1.150045557
0.086440678,0.093643816,4.792038289,2.838533377,1.221706345,2.664624224,3.032564398,3.415240964,4.480384429,0.857418831,51.62621125,66.28428848,3.165800332,3.301244564,0.46059909,3.096166649,0.607779375,0.354540532,1.917372686,0.956758466,0.110899643,1.04E-07,5.17E-08,0.208055614,0.269156931,0.152469603,0.209909761,7.85E-08,6.90E-08,0.049508144,0.169229234,0.432345531,0.496120958,-2372.337644,2.491350181
0.086440678,0.084300142,4.802115807,2.845635842,2.60704181,2.627706365,3.794000933,4.157230918,10.35169479,0.843418893,62.43041696,25.59038549,2.349008876,1.978605068,0.318813715,1.459727166,0.547012961,0.121196673,3.901702525,0.700700829,0.070927386,4.20E-08,3.19E-08,0.201226018,0.448016652,0.120792478,0.086835907,5.84E-08,8.93E-08,0.072201337,0.241170821,0.601246641,0.309608515,-2343.459632,1.847350456
0.086440678,0.122122775,3.966236802,4.083214471,1.698196918,3.325490218,3.467619909,5.203636133,1.163271428,0.884684244,22.3799012,25.42643627,4.513283546,5.455032986,0.201901929,1.890469661,0.736776331,0.097102566,8.465467057,1.55142103,0.144699238,9.28E-08,4.18E-08,0.123301994,0.40418595,0.121014726,0.137661167,5.76E-08,1.03E-07,0.069136629,0.348057382,0.389777975,0.512943414,-2342.391499,2.933895681
0.086440678,0.167488917,5.249301572,4.424058937,2.590351025,4.53912164,3.394685396,5.672805675,1.969633337,0.797310334,291.4789897,71.14354148,2.549930771,1.82312248,0.039817302,0.492784541,0.823670579,0.048300826,13.21234312,51.53981963,0.124134615,7.55E-08,6.51E-08,0.106963325,0.386985767,0.184216166,0.095573769,3.35E-08,5.57E-08,0.102126128,0.468390125,0.486567704,0.579150365,-2436.681108,0.685842932
0.086440678,0.093544454,3.82240285,4.269989897,1.772853431,3.592371324,3.597181435,5.397690967,7.461077025,0.894624392,14.18548153,14.30787554,1.466196016,1.815037907,0.029518041,0.85492631,0.600174956,0.316664054,3.346090928,2.794260483,0.212713056,8.36E-08,6.75E-08,0.122567718,0.291871115,0.135931007,0.161250789,6.49E-08,1.37E-07,0.075665963,0.208970068,0.514784082,0.439803766,-2376.638647,1.07333674
0.086440678,0.093072045,5.773722767,4.447601346,4.312136172,3.868737514,5.149028285,5.032990861,0.580254901,0.935641335,6.789004223,38.55396087,3.586501457,9.372705657,0.165535596,1.512908547,0.319649824,0.223046548,9.030718207,0.744833201,0.201139028,4.57E-08,8.57E-08,0.173978605,0.285132779,0.122112814,0.142297486,5.74E-08,5.24E-08,0.075339047,0.515009942,0.461086301,0.451824768,-2350.039937,1.182581069
0.086440678,0.113360159,4.954857841,2.977021411,3.180865092,2.333395175,4.33155565,3.605663999,2.343761843,0.875493545,41.90956589,126.110705,2.406821126,3.679412349,1.128063449,1.128272815,0.52956979,0.099700718,13.6334709,2.044449928,0.102326721,3.64E-08,5.86E-08,0.147963714,0.457252718,0.097394765,0.131059594,3.51E-08,5.98E-08,0.064002298,0.411776691,0.395854515,0.383962172,-2333.633896,0.832353451
0.086440678,0.135344734,5.401639541,1.961460898,2.877495801,1.880962082,3.911369445,3.653987008,4.727385544,0.833732658,48.6945175,63.03450845,1.637889544,2.321420872,0.140776346,1.203025472,0.742778543,0.030473731,1.619401483,0.938665228,0.169790883,8.10E-08,8.52E-08,0.151458365,0.31139833,0.138135235,0.137673583,7.45E-08,6.87E-08,0.091543294,0.371713566,0.58818973,0.426047465,-2362.440293,0.650893415
0.086440678,0.084499268,4.740368019,3.827301745,2.572741188,3.303459743,3.952486927,4.570216656,1.1902751,0.894366195,44.13729864,89.60123569,4.555774826,6.210159624,0.191555397,2.031102607,0.540393158,0.237636361,23.9626747,0.480876416,0.196892035,1.23E-07,5.29E-08,0.164501806,0.280945019,0.188610844,0.090893428,5.48E-08,7.42E-08,0.078156563,0.344377622,0.41165811,0.429006582,-2368.990383,1.142482694
0.086440678,0.059815639,5.35368585,4.989922829,3.073510691,4.727344565,4.270430825,5.310274064,1.078937401,0.878415951,15.07867451,41.35845974,3.908560993,7.001992875,0.097891547,0.78141904,0.267644332,0.051303302,4.295202899,4.875657015,0.099683008,9.71E-08,6.80E-08,0.142904734,0.391110187,0.1344548,0.165760648,6.00E-08,7.97E-08,0.066086318,0.347474411,0.373364125,0.348630695,-2396.597374,4.339476188
0.086440678,0.101739913,4.550501407,3.576702774,3.08887689,3.442324532,4.39182334,4.820802129,2.419358831,0.878647169,74.4307615,34.55569338,4.091184115,3.859282212,0.365746178,0.977591408,0.520604691,0.045882458,6.195282282,12.51747365,0.177505429,9.48E-08,1.38E-07,0.094490756,0.328864198,0.200669064,0.127031426,6.24E-08,9.21E-08,0.071438739,0.21379332,0.412045544,0.307015357,-2394.618585,1.569615213
0.086440678,0.100499642,4.595473096,3.680241744,2.522596659,2.864381003,3.620823368,4.11446703,11.68711142,0.855911917,4.388091173,52.17964013,0.40176799,1.454252324,1.08328121,0.293467778,0.641493811,0.121853324,13.36373234,10.31291758,0.195294711,5.38E-08,7.92E-08,0.052505263,0.441991476,0.148425424,0.115247611,3.28E-08,1.05E-07,0.046535244,0.365577917,0.388722762,0.282630156,-2348.928593,2.438559415
0.086440678,0.113149164,4.847342185,3.691632547,2.132749673,3.990597521,3.427836449,4.762329142,2.91840092,0.856945663,173.8381451,19.01031882,3.750628709,2.530503684,0.174446908,1.192384486,0.61266535,0.104741839,31.20190345,2.456108144,0.132626128,1.15E-07,7.62E-08,0.122785775,0.358199138,0.183543708,0.140649665,8.93E-08,1.26E-07,0.062195179,0.316842702,0.529236115,0.375201939,-2334.141804,3.170399519
0.086440678,0.102532156,4.631078133,2.684796267,1.769618847,2.181584087,3.297369767,3.135417176,2.539887987,0.801526402,84.13206479,10.63691872,2.968487124,1.943838846,0.147312755,1.25232373,0.566384779,0.161191255,0.655949161,4.438420405,0.164335358,6.48E-08,4.22E-08,0.122195309,0.357908387,0.143592038,0.163325779,7.40E-08,7.69E-08,0.048642872,0.258441182,0.501682092,0.494895615,-2396.279765,5.24612169
0.086440678,0.121468652,5.208206247,2.435136334,1.858904679,3.382824468,2.734990018,4.122425744,0.753103985,0.8183475,52.09616808,66.01330309,11.87569543,12.57365495,0.330592577,2.087134569,0.583788421,0.111252741,7.048932226,0.645679516,0.140580111,5.09E-08,4.99E-08,0.119851257,0.386695752,0.136331947,0.123548861,5.09E-08,1.08E-07,0.092991811,0.274636419,0.360820087,0.341768662,-2377.674135,1.067071373
0.086440678,0.116322768,4.757773732,3.540486147,1.939133943,2.71645941,3.603384709,4.188625463,2.935309636,0.871468979,94.47008432,103.3051797,2.97222141,3.737695738,0.246536359,0.766120311,0.838995304,0.183939671,5.451901357,0.351022507,0.221053396,8.27E-08,6.21E-08,0.134574334,0.334674684,0.128847363,0.12826,4.49E-08,7.92E-08,0.052589955,0.27766354,0.391528892,0.389727343,-2359.751738,0.969305715
0.086440678,0.091113107,4.66467712,3.475543302,2.082183858,3.594779668,3.297878383,4.690178953,1.766147749,0.823925414,29.3038794,58.96659895,3.104741979,4.888908481,0.18163987,2.700989151,0.432670688,0.041952233,1.796388893,0.4754324,0.196327611,6.43E-08,6.04E-08,0.151352872,0.332756082,0.141562935,0.105296477,4.33E-08,6.07E-08,0.072703794,0.545707082,0.404367181,0.331713288,-2452.078755,2.838008297
0.086440678,0.075344632,4.997065769,3.167144178,2.594171059,3.431333447,3.573637212,4.361989076,0.47984511,0.861445081,49.11835786,31.47210822,19.81833012,23.38821189,0.321261205,1.778064224,0.513033575,0.064039927,6.531836636,2.420641173,0.110079896,1.07E-07,6.51E-08,0.147718495,0.375738982,0.158494289,0.151581974,5.03E-08,1.12E-07,0.05638603,0.47751981,0.409930078,0.336669353,-2348.722714,5.753206686
0.086440678,0.127653658,3.998765995,4.852459383,2.189584285,3.883418249,3.577092565,5.31539702,4.643083934,0.873873306,438.4911683,86.78527369,3.94772337,2.891891907,0.321480075,1.562766673,0.421911075,0.04425522,1.897794451,1.863441765,0.154394772,9.41E-08,7.19E-08,0.160214504,0.37536242,0.150092606,0.081487244,3.44E-08,9.91E-08,0.078448155,0.245511211,0.340727749,0.295847364,-2372.193068,1.086580671
0.086440678,0.109570447,3.176694782,3.56459495,0.472137542,3.304388188,2.434980697,4.894208844,1.09726582,0.84553141,18.44133556,222.4940906,3.592490132,9.231559851,1.005257645,3.970823548,0.686126779,0.104073646,0.483604163,0.775612216,0.151996102,9.41E-08,5.85E-08,0.102112748,0.417569465,0.108836015,0.136828453,4.29E-08,9.13E-08,0.08265693,0.420401733,0.512702081,0.375327987,-2355.359895,13.00393087
0.086440678,0.09390604,3.13243258,4.572234812,1.339248362,3.447596873,3.502144554,4.726491103,6.408724605,0.909496302,24.93342499,83.41179578,1.322447468,2.049796628,1.360517475,2.000900707,0.570338232,0.133341825,3.394515274,0.71894458,0.138073431,5.29E-08,4.48E-08,0.128501354,0.392446331,0.153266318,0.130618897,5.25E-08,4.31E-08,0.057093475,0.414991397,0.457561176,0.380546878,-2350.198359,1.688441423
0.086440678,0.064569132,5.116344567,3.123263535,3.648463438,3.065240414,4.221965258,4.091981997,1.192982884,0.872490049,6.296994448,51.82702348,1.359494638,4.51709164,0.442294702,1.265137591,0.413544053,0.038584045,0.726236568,8.817928495,0.169409352,3.38E-08,7.14E-08,0.170271785,0.348391571,0.130027871,0.092087944,8.82E-08,8.18E-08,0.089811203,0.376268925,0.487850036,0.354135534,-2352.192341,0.582149831
